95776
40317,70431
40504,70325
40638,70200
40696,70002
41159,69702
41196,69518
41216,69585
41395,69385
41495,68124
41699,68961
42075,68637
42286,68571
42391,68463
42757,68074
42766,68082
42878,67913
42953,67907
42992,67767
43402,67439
43483,66981
43904,66912
44206,64494
44313,66487
44405,66368
44425,66420
44540,65529
44556,66216
44698,65566
44708,66066
44798,65650
44849,65704
44862,65889
44932,65902
45227,65635
45369,65258
45470,65325
45676,64542
45787,64581
45841,64980
45918,64880
46025,64582
46103,64663
46200,64618
46373,64385
46649,64131
46668,64165
46869,63985
46894,63961
46936,63918
47528,63123
47570,63132
48105,62497
48134,62514
48183,62600
48466,62143
48505,62309
48586,62155
48613,62179
48904,61739
49099,61746
49133,61727
49218,61628
49244,61617
49409,61017
49414,61411
49463,61061
49467,61135
49552,61310
49620,61164
50118,60727
50219,60560
50303,60559
50468,60373
50832,59429
51091,59605
51107,59625
51458,59402
51559,59280
51640,59140
51910,58844
52033,58800
52071,58753
52361,58314
52388,58350
52637,58076
52739,58103
52950,57911
53245,57570
53302,56876
53383,57446
53445,57376
53578,57257
53633,57217
53702,56980
54097,56737
54223,56598
54398,55158
54427,56238
54540,56243
54692,55957
54738,55967
54748,55974
55018,55822
232,53547,56871
279,54190,56218
459,11715,98642
695,47987,62015
732,48011,62107
770,53170,56922
785,54986,55061
928,13662,96025
1085,41541,68180
1296,44220,65192
1347,44306,65208
1383,47886,61557
1507,47836,61507
1601,31734,77321
1786,33896,75077
1894,20981,87686
1896,18620,90333
2178,21418,87207
2185,27029,81632
2267,26998,81573
2340,47380,60989
2526,47345,60943
2623,9675,98564
2710,20941,87211
2793,8398,99470
2934,47162,60693
3081,21505,86220
3118,15944,91764
3212,47143,60327
3467,47061,60209
3683,7623,99466
3770,47010,60039
3927,7594,99301
4065,8644,98122
4106,18254,88447
4180,21884,84771
4243,21360,85255
4249,20740,85860
4350,25746,80742
4359,22096,84400
4405,24683,81757
4443,20195,85900
4460,7543,98692
4468,19248,87127
4600,46931,59267
4893,20154,85764
5004,22750,83046
5171,38579,67110
5203,22154,83380
5419,15784,89613
5515,24495,80828
5534,20127,85188
5655,20081,85125
5685,16563,88411
5794,37814,67119
6100,6458,98249
6306,6540,98012
6319,6800,97729
6331,6434,98071
6550,7850,96419
6771,10386,93690
6793,10342,93609
7003,16402,87352
7099,10238,93428
7141,21949,81687
7269,16534,87027
7289,7369,96028
7471,9920,93424
8096,14942,87810
8124,15116,87444
8229,11705,90836
8687,17938,84165
8728,17618,84349
8949,15968,85931
9178,13900,87747
9183,13910,87750
9295,13871,87681
9355,17592,83885
9358,17474,84030
9617,43449,57769
9696,44198,56803
9754,43260,57815
9909,13493,87074
9918,11666,89114
10490,41187,59098
10609,43990,56197
10739,15473,84548
10930,14990,84921
10969,41102,58681
13453,15379,81988
13468,21918,75435
15642,20811,74221
15834,24353,70390
15868,22052,72693
15964,17539,77259
21483,29573,59241
21567,27268,62009
21665,28380,60187
25180,42838,42840
25775,29533,55552
25938,27916,56465
27034,27224,56441
29383,40668,40673
29671,40585,40594
30283,36664,40921
30482,36738,40961
30540,36952,43126
30948,36856,42987
31124,31722,47954
31267,36945,41057
31406,31458,46911
31467,31718,47040
33797,36154,40862
34370,36068,39892
35833,35973,36010
