141,357,643,690,707,723,739
141,357,643,690,707,723,739
155,235,497,752,771,787,803
156,386,599,690,707,723,739
157,255,465,755,773,789,806
157,255,465,755,773,789,806
157,289,431,755,773,789,806
172,371,598,690,707,723,739
175,238,464,755,773,789,806
175,358,600,693,709,725,740
187,219,480,752,771,787,804
187,219,480,752,771,787,804
188,356,598,689,707,723,739
189,271,675,692,708,725,740
189,338,613,690,708,723,739
203,286,657,688,706,722,738
203,286,657,688,706,722,738
204,219,462,753,771,787,804
204,461,480,689,706,722,738
221,271,644,691,708,725,740
235,252,658,689,706,722,738
236,551,612,627,643,658,673
238,271,628,691,708,724,740
272,537,584,629,644,659,675
286,550,566,626,642,657,673
288,567,584,600,628,659,674
289,518,600,614,644,660,675
305,481,612,627,643,658,674
305,481,612,627,643,658,674
322,536,599,613,628,643,659
371,417,612,627,642,658,673
372,517,567,613,628,644,659
373,404,614,629,644,660,676
385,480,582,612,626,642,673
387,499,568,600,613,659,674
401,496,566,597,626,642,672
402,462,582,612,627,642,673
403,482,584,600,613,644,674
1,9,27,93,941,957,972,1000
1,9,27,93,941,957,972,1000
1,9,27,93,941,957,972,1000
1,9,60,77,926,956,971,1000
1,26,43,77,926,956,971,1000
1,27,43,60,940,957,972,1000
1,27,43,60,940,957,972,1000
2,28,108,253,879,894,910,926
2,28,108,253,879,894,910,926
2,94,188,599,753,772,788,804
4,12,30,80,944,959,974,997
4,12,30,80,944,959,974,997
4,12,30,80,944,959,974,997
4,12,30,81,944,959,974,996
4,12,30,81,944,959,974,996
4,12,30,96,928,959,974,997
4,12,31,111,913,959,974,996
4,12,31,111,913,959,974,996
4,12,63,80,912,959,973,997
4,30,45,63,928,959,974,997
4,46,112,324,727,913,929,945
4,46,112,324,727,913,929,945
4,64,129,208,808,913,929,945
4,81,96,192,855,898,929,945
4,81,96,192,855,898,929,945
4,81,129,176,823,913,929,945
4,81,144,159,839,898,930,945
5,14,65,130,855,961,975,995
5,32,65,112,855,960,975,996
5,33,47,129,855,960,975,996
5,33,47,129,855,960,975,996
5,33,47,129,855,961,975,995
5,33,65,83,883,961,975,995
5,33,65,83,883,961,975,995
6,14,66,83,899,961,976,995
6,15,33,83,931,961,976,995
6,15,33,83,931,961,976,995
6,15,34,98,915,961,976,995
6,15,34,98,915,961,976,995
6,15,34,98,915,961,976,995
6,33,48,83,899,961,975,995
6,33,48,98,883,961,976,995
6,33,49,66,914,961,976,995
7,15,49,66,931,961,977,994
7,35,51,116,857,962,978,994
7,35,84,99,842,962,977,994
7,35,84,99,842,962,977,994
7,35,84,99,842,962,977,994
7,35,84,99,842,962,977,994
7,49,99,210,841,915,932,947
7,50,84,131,795,962,977,994
7,66,114,194,825,915,932,947
7,84,115,131,869,915,932,947
7,84,115,131,869,915,932,947
7,99,114,179,809,915,931,946
8,59,92,235,864,893,909,940
10,28,44,94,895,958,972,999
10,29,44,61,927,958,972,999
10,29,44,61,927,958,972,999
11,29,44,288,880,895,911,942
11,29,94,238,880,895,911,942
11,29,94,238,880,895,911,942
11,29,94,238,880,895,911,942
11,29,110,222,880,895,911,942
11,29,142,189,880,895,911,943
12,80,128,175,854,896,912,943
12,80,128,190,854,896,912,928
13,31,47,81,898,960,974,996
13,31,64,81,882,959,974,996
13,31,64,81,882,959,974,996
13,32,47,64,913,960,975,996
13,32,47,64,913,960,975,996
13,32,47,64,913,960,975,996
13,32,47,96,882,960,974,996
13,81,96,375,647,913,930,945
13,112,177,209,840,868,883,898
13,112,192,258,776,868,883,898
14,48,130,178,840,914,930,946
14,65,83,178,869,914,931,946
14,65,98,178,855,914,930,946
14,83,98,145,884,899,931,946
14,113,160,224,840,868,883,898
14,178,209,375,602,855,869,898
15,34,66,83,869,961,977,995
16,34,50,67,900,962,977,994
16,34,50,67,900,962,977,994
16,34,50,83,884,962,977,994
16,34,66,83,869,961,977,994
16,34,66,312,778,915,932,947
16,50,67,277,795,916,932,947
17,35,67,313,634,962,978,994
17,51,67,313,618,962,978,994
17,51,131,180,826,916,932,947
17,67,99,180,842,916,932,947
17,67,115,180,826,916,932,947
17,67,115,180,826,916,932,947
17,84,100,131,871,917,932,948
17,99,131,195,761,917,932,948
18,36,68,132,812,963,978,993
18,52,68,85,843,963,978,993
18,84,147,363,590,917,933,948
18,84,147,363,590,917,933,948
18,116,132,346,590,917,933,948
18,131,147,227,679,917,933,948
19,36,52,100,858,963,979,993
19,36,68,85,858,963,978,993
19,36,68,85,858,963,978,993
19,36,100,148,762,963,979,993
19,36,101,148,762,963,979,992
19,36,101,148,762,963,979,992
19,37,85,245,680,963,979,992
20,37,53,69,886,964,979,992
20,37,53,85,871,963,979,992
20,37,53,85,871,963,979,992
20,37,54,349,606,964,979,991
20,37,55,315,637,965,980,991
20,37,69,348,591,964,979,992
20,37,69,348,591,964,979,992
20,37,69,348,591,964,979,992
20,37,69,348,591,964,979,992
20,37,69,348,592,964,979,991
20,37,70,331,606,965,980,991
20,54,70,315,606,965,979,991
20,87,166,315,607,919,935,951
21,38,55,119,830,966,981,990
21,39,55,88,860,966,981,990
21,55,71,87,830,965,981,990
21,55,87,103,799,965,980,990
21,55,87,103,799,965,980,990
21,55,87,103,799,965,980,990
21,103,119,150,799,920,936,952
21,103,119,298,652,920,935,952
21,103,151,183,734,920,936,952
21,119,149,298,607,920,935,951
22,39,56,72,874,966,982,989
22,39,56,72,874,966,982,989
22,39,71,167,765,966,981,989
22,39,71,167,765,966,981,989
22,39,71,167,765,966,981,989
22,39,71,167,765,966,981,989
22,39,71,167,765,966,981,989
22,39,88,231,684,966,982,988
22,39,89,367,547,966,982,988
22,39,135,184,684,966,982,988
22,40,89,318,594,967,982,988
23,40,57,334,609,967,982,988
23,40,89,301,609,967,983,988
23,41,58,318,623,967,983,987
23,41,121,153,847,923,938,954
23,57,89,300,594,967,982,988
23,57,89,300,594,967,982,988
23,57,89,300,594,967,982,988
23,58,74,90,816,968,984,987
23,105,121,153,784,923,937,954
23,105,121,169,767,923,938,954
24,41,58,75,863,969,984,986
24,41,58,90,847,969,984,987
24,41,58,90,848,969,984,986
24,41,58,106,832,968,984,987
24,41,58,106,832,968,984,987
24,41,58,106,832,969,984,986
24,41,58,106,832,969,984,986
24,41,58,186,751,970,984,986
25,41,59,353,581,970,985,986
25,41,59,369,565,970,985,986
25,41,59,369,565,970,985,986
25,41,59,369,565,970,985,986
25,41,106,137,751,970,984,986
25,75,107,303,672,924,939,955
26,42,59,336,597,970,985,985
26,42,59,336,597,970,985,985
26,42,75,336,581,970,985,985
26,42,75,336,581,970,985,985
26,42,75,336,581,970,985,985
26,59,107,171,878,893,926,940
28,61,78,189,880,895,927,942
29,44,61,206,880,911,927,942
29,44,61,206,880,911,927,942
30,95,128,158,822,896,928,943
33,47,82,209,840,913,930,946
33,48,98,161,869,914,931,946
34,99,131,179,795,900,915,947
35,51,68,116,796,962,978,994
35,51,68,116,796,962,978,994
35,51,68,116,796,963,978,993
35,51,68,116,796,963,978,993
35,51,68,116,796,963,978,993
35,52,68,84,827,963,978,993
35,84,99,226,761,916,932,947
36,100,116,314,635,917,933,949
37,86,149,331,592,919,935,951
38,55,70,87,814,965,980,991
38,55,70,102,799,965,980,991
38,55,71,87,814,965,980,990
38,55,71,87,814,965,980,990
38,55,71,87,814,965,980,990
38,70,119,265,701,920,935,952
38,70,119,265,701,920,935,952
38,70,119,316,651,920,935,951
38,103,134,183,734,920,936,952
40,72,104,318,654,922,937,953
40,72,104,318,654,922,937,953
40,72,104,318,654,922,937,953
41,58,73,90,801,967,983,987
41,58,73,90,801,967,983,987
41,105,136,153,750,923,938,954
42,59,76,187,878,893,925,940
42,59,76,187,878,893,925,940
42,59,92,285,581,970,985,986
42,304,550,582,597,626,642,657
43,108,139,597,752,771,787,803
45,62,290,358,660,837,867,881
45,63,81,191,867,897,912,944
45,64,96,191,867,897,912,928
45,110,255,358,630,854,867,881
45,143,158,307,774,838,854,881
45,143,175,324,741,837,854,881
45,143,191,273,775,838,854,881
46,64,111,159,881,897,913,929
46,128,143,257,823,854,867,882
46,128,143,290,790,854,867,882
47,97,113,130,824,913,930,946
47,129,160,177,839,868,882,898
49,83,131,344,617,899,931,946
49,113,161,241,677,899,914,946
49,114,178,209,841,856,869,884
49,131,145,194,841,856,884,900
49,145,161,209,677,899,914,946
49,145,179,193,825,856,869,884
50,131,146,163,856,870,884,900
50,163,211,362,558,870,885,901
51,99,146,163,745,916,932,948
52,84,116,314,635,917,933,949
52,100,116,329,604,917,933,949
52,100,164,279,605,918,933,949
53,69,85,132,859,918,934,950
53,69,85,164,828,918,934,949
53,69,117,132,828,918,934,949
53,69,132,165,779,918,934,950
54,85,118,364,575,919,934,951
54,85,133,246,680,918,934,950
54,85,165,213,680,918,934,951
54,86,118,331,606,919,935,951
54,101,132,165,746,918,934,950
54,149,165,396,575,872,887,902
56,72,89,317,654,922,937,953
56,72,104,317,639,922,937,953
56,72,135,317,608,922,937,953
56,88,104,350,593,921,936,952
56,88,104,350,593,921,936,952
56,88,104,350,593,921,936,952
56,88,134,230,683,921,936,952
56,104,120,317,593,921,936,953
57,72,120,300,639,922,937,953
57,73,105,120,831,923,937,954
58,73,90,105,736,968,983,987
59,75,91,302,656,924,938,955
59,92,107,154,769,925,939,955
59,92,107,154,769,925,939,955
59,92,123,138,769,925,939,955
60,107,337,657,673,706,722,738
60,108,140,321,820,835,851,865
60,108,236,481,753,771,787,804
60,125,253,446,753,771,788,804
60,125,253,446,753,771,788,804
61,140,156,270,820,836,852,865
61,140,156,270,820,836,852,865
61,140,156,270,820,836,852,865
62,189,222,660,693,709,725,740
63,95,111,128,867,896,912,928
63,95,111,128,867,896,912,928
63,95,111,128,867,896,912,928
64,81,96,358,631,897,929,944
64,81,96,374,615,897,929,944
64,143,192,223,757,855,868,898
65,82,97,144,823,913,930,946
65,82,97,160,808,913,930,945
65,82,97,160,808,913,930,945
66,83,131,311,632,900,931,946
66,83,131,311,632,900,931,946
66,98,145,259,824,855,869,884
66,114,130,241,840,856,869,884
66,114,145,225,841,856,869,884
67,115,211,362,589,870,885,901
68,85,117,295,635,918,933,949
69,86,133,315,592,919,935,951
69,101,117,132,779,918,934,950
69,101,148,165,715,918,934,950
70,133,149,411,575,872,887,903
71,87,134,151,748,921,936,952
71,103,119,134,764,921,936,952
73,89,105,153,766,923,937,954
73,89,121,136,767,923,937,954
74,90,121,335,564,924,938,954
74,90,121,352,548,923,938,954
74,90,121,352,548,923,938,954
74,90,121,352,548,923,938,954
74,106,137,319,548,924,938,954
74,106,153,383,610,876,891,907
75,91,106,285,625,924,939,955
75,91,107,268,641,924,939,955
75,91,107,268,641,924,939,955
75,91,107,268,641,924,939,955
75,92,123,138,752,925,939,956
75,107,138,171,688,925,940,956
75,137,154,335,625,876,891,907
77,432,468,509,546,575,624,769
78,94,189,220,821,852,866,880
78,109,141,253,821,852,866,880
79,189,238,629,692,708,725,740
80,417,458,533,565,578,634,735
83,145,162,242,759,856,869,884
84,100,164,346,649,871,885,901
84,116,180,346,618,870,885,901
84,131,163,377,589,870,885,901
84,147,180,328,604,871,885,901
85,101,118,148,746,918,934,950
85,118,182,396,560,871,886,902
85,182,197,212,666,871,886,901
86,102,118,297,592,919,935,951
86,102,118,297,592,919,935,951
88,104,120,300,577,922,936,953
88,104,120,300,577,922,936,953
88,135,152,350,608,874,889,904
91,106,122,268,596,924,938,955
91,106,122,268,596,924,938,955
92,123,187,354,566,878,892,908
93,108,269,673,689,706,723,739
93,108,286,658,689,706,722,738
94,157,189,237,754,836,853,880
94,270,463,599,613,628,659,674
94,412,449,499,572,607,634,733
95,111,143,340,726,837,867,881
96,128,143,176,838,855,867,897
96,128,159,240,757,855,868,897
96,128,207,374,775,790,807,823
96,129,240,375,555,855,868,882
96,143,159,240,757,855,868,882
97,113,193,343,632,855,869,898
97,160,193,224,677,868,883,898
98,178,193,376,729,793,809,824
99,115,146,162,825,869,884,900
99,146,162,362,649,842,856,884
99,162,179,345,633,842,856,884
99,162,312,392,588,795,810,842
100,132,164,329,618,871,885,901
100,132,164,329,618,871,885,901
100,147,164,314,618,871,885,901
100,164,181,279,618,871,886,901
101,117,148,212,763,871,886,902
101,118,182,364,575,871,887,902
101,118,198,364,560,871,886,902
101,133,149,396,560,872,887,902
101,133,149,396,560,872,887,902
102,118,165,379,575,872,887,902
102,118,165,379,575,872,887,902
103,134,183,281,637,872,887,903
103,167,183,200,682,873,888,904
104,119,200,350,561,873,889,904
104,120,152,333,622,874,890,905
104,120,216,300,593,874,889,904
104,136,201,282,608,874,890,905
105,153,185,201,685,875,890,906
107,123,171,218,819,834,850,878
107,155,252,461,478,834,849,864
107,186,269,429,461,834,850,864
107,445,489,499,536,566,637,721
108,139,286,612,689,706,722,738
108,172,188,673,690,707,723,739
108,338,494,515,575,610,640,720
108,414,478,511,541,568,642,738
110,126,142,499,755,773,789,806
110,142,585,600,614,629,644,676
110,412,490,512,539,593,638,706
110,413,450,528,557,588,637,717
110,432,471,512,547,578,630,720
111,128,158,207,823,838,854,881
111,128,158,207,823,838,854,881
112,143,159,240,757,839,868,882
112,143,159,240,757,839,868,882
112,159,240,274,776,792,808,839
112,176,192,291,775,792,823,839
112,274,291,420,677,727,742,757
113,130,144,225,809,840,855,884
113,130,144,309,712,840,869,883
113,130,161,193,809,840,855,899
113,144,342,375,602,793,808,823
113,193,292,344,632,793,809,824
114,145,162,179,760,856,884,900
114,161,225,327,729,794,809,841
114,194,210,344,663,809,825,841
115,131,146,194,760,870,884,900
116,131,146,362,589,870,885,901
117,132,181,262,650,871,886,901
117,132,182,196,715,871,886,901
117,165,182,212,666,871,886,901
118,132,182,330,591,859,886,902
118,149,182,297,592,872,887,903
119,134,166,265,652,873,888,903
119,135,152,381,547,873,889,904
119,135,152,381,547,873,889,904
119,151,166,247,652,873,888,904
119,151,200,317,547,873,889,904
120,136,153,283,639,874,890,905
120,136,168,267,639,875,890,905
120,136,184,282,609,874,890,905
120,136,201,266,608,874,890,905
120,153,168,267,623,874,890,905
121,137,217,233,477,923,938,954
121,216,232,283,476,875,891,906
122,137,170,285,611,877,891,907
122,138,154,269,641,877,892,907
122,138,154,285,625,877,892,907
122,154,170,268,611,877,891,907
122,154,170,268,611,877,891,907
122,154,170,284,596,876,891,907
122,154,186,251,611,877,892,907
123,138,171,186,705,877,892,908
123,170,186,234,611,877,892,907
123,416,447,480,543,607,649,735
123,431,467,510,546,577,624,722
125,396,495,520,566,580,614,704
125,397,462,496,567,582,670,701
125,432,473,500,539,567,662,702
126,354,451,537,567,624,669,672
126,410,448,526,554,583,636,717
127,142,206,660,692,708,725,740
127,157,222,629,692,708,725,740
128,408,444,488,569,610,668,685
129,208,224,274,742,792,808,823
129,208,224,274,742,792,808,823
130,161,178,209,758,840,855,869
130,193,275,344,616,793,809,840
131,145,179,242,678,856,869,900
131,194,226,242,744,796,810,857
131,194,226,242,778,795,809,825
131,195,243,362,543,827,842,857
132,147,164,295,604,871,886,901
132,147,182,262,619,871,886,901
132,181,227,279,698,812,828,843
132,182,213,296,545,859,871,902
133,213,246,349,667,781,798,813
133,213,281,472,509,781,798,813
133,246,281,331,651,764,781,813
133,263,280,297,636,780,798,813
134,150,166,265,621,873,888,903
134,150,199,247,607,873,887,903
134,150,199,247,607,873,887,903
134,183,214,229,576,873,888,903
134,183,247,281,621,829,845,860
135,152,184,282,593,861,889,904
135,152,184,282,593,861,889,904
135,183,215,248,683,830,846,860
136,153,185,201,654,875,890,906
136,169,185,201,639,875,890,905
136,169,185,216,623,875,890,906
136,184,249,282,609,831,847,862
136,201,232,427,494,816,832,862
136,217,232,267,476,875,891,906
137,153,319,334,383,876,891,907
137,154,169,302,564,876,891,907
137,154,170,285,580,876,891,907
137,154,185,302,548,876,891,907
137,170,234,319,596,833,848,863
137,186,202,335,596,833,848,863
138,203,251,384,478,833,849,864
139,187,269,550,689,706,722,738
139,252,550,582,597,612,626,642
140,172,551,598,612,627,642,658
140,372,447,481,571,607,650,732
140,410,449,528,561,585,639,688
140,425,463,505,544,577,626,720
141,417,481,514,546,571,608,722
141,421,474,527,562,571,633,671
142,157,239,272,773,789,806,822
142,207,239,483,660,741,755,773
142,221,537,584,600,613,644,659
142,373,482,514,546,571,650,722
143,175,191,239,693,838,854,867
143,175,307,358,645,775,790,807
143,175,307,358,645,775,790,807
143,192,208,341,646,808,823,839
144,160,308,360,587,793,808,840
144,177,208,274,743,792,823,839
144,192,224,274,743,792,808,823
144,224,241,467,647,743,758,776
144,225,275,360,602,777,793,824
144,275,360,390,602,728,743,758
145,161,193,344,729,794,809,825
146,163,277,393,558,796,810,857
146,194,210,242,778,795,810,825
146,211,261,346,603,796,810,827
146,294,312,377,603,729,761,778
147,164,195,261,590,857,885,901
147,164,196,244,591,871,886,901
147,196,244,295,635,812,828,843
147,212,227,295,591,827,843,858
148,182,263,364,396,859,886,902
149,165,213,396,545,829,844,859
149,198,213,228,680,829,844,859
149,198,246,315,560,829,844,859
149,213,246,455,545,781,798,813
150,166,199,214,607,873,888,903
151,167,299,316,577,815,830,845
151,183,248,425,473,815,845,860
152,167,184,382,577,831,846,861
152,168,231,333,578,831,846,861
152,168,231,333,578,831,846,861
152,231,249,474,494,783,801,816
153,185,250,427,459,817,847,862
153,318,367,383,427,767,784,801
154,186,217,319,580,833,848,863
155,203,218,415,461,834,850,864
155,252,286,384,515,786,803,819
155,390,467,511,548,579,634,716
155,410,446,489,541,611,668,680
155,417,449,482,515,610,651,721
156,204,219,305,753,771,788,804
156,357,451,530,565,603,655,683
156,418,462,502,542,575,625,720
157,288,485,515,572,611,651,721
157,379,450,484,547,611,651,721
157,416,451,494,529,604,651,698
157,418,450,484,547,572,651,721
158,175,290,373,585,790,806,823
158,207,222,239,756,790,806,822
158,207,222,239,756,790,806,822
159,175,191,406,601,807,823,838
159,191,208,406,601,790,807,838
159,191,257,341,631,791,807,823
160,209,258,360,587,793,809,824
161,178,193,311,729,794,809,825
161,193,258,360,602,793,809,824
161,210,225,312,696,777,794,825
162,180,242,260,664,810,826,856
163,180,243,346,542,827,842,857
164,196,227,423,507,812,828,843
164,211,243,313,543,827,842,857
165,197,228,245,680,812,829,844
165,197,228,364,560,813,829,844
165,213,229,315,545,829,845,859
165,213,229,315,545,829,845,859
165,228,245,409,439,812,844,858
165,229,246,281,545,829,845,860
166,199,247,380,473,830,845,860
166,214,229,281,576,829,845,860
166,214,229,281,576,829,845,860
166,214,246,264,576,829,845,860
167,200,215,397,529,816,830,846
167,200,230,350,561,816,830,846
168,184,216,300,594,831,846,861
168,201,216,300,577,831,846,861
168,333,398,442,458,685,750,766
169,185,202,232,686,817,847,862
169,185,216,283,476,875,890,906
169,185,250,413,442,832,847,862
169,185,302,319,514,817,832,862
169,202,334,413,530,767,784,801
169,233,251,414,579,768,785,801
169,283,351,383,413,784,801,816
170,202,217,302,565,833,848,863
170,234,303,428,460,785,802,818
170,234,320,369,549,737,803,818
171,203,218,234,496,878,892,908
171,203,218,234,496,878,892,908
171,355,370,582,597,611,642,672
172,187,445,597,626,642,658,673
172,338,481,519,555,593,639,703
172,358,452,529,553,581,635,720
172,412,451,494,530,603,657,681
172,416,456,500,539,573,625,719
173,205,481,583,613,628,643,674
173,253,417,583,613,628,659,674
173,289,486,516,548,616,653,719
173,404,440,516,553,589,638,687
173,413,454,497,537,569,620,737
173,414,456,499,540,574,625,719
173,415,456,500,539,574,625,718
174,189,447,600,613,644,659,674
174,306,358,600,614,629,644,675
174,336,480,518,554,594,639,705
174,354,446,515,551,611,669,680
174,383,420,486,548,616,654,719
174,407,445,481,555,594,640,704
174,407,445,481,556,595,640,702
175,190,222,272,709,789,806,837
175,190,273,358,585,790,806,823
175,207,222,465,709,726,741,755
175,223,324,359,646,741,757,775
175,385,454,488,549,575,655,719
175,385,454,488,549,575,655,719
176,223,274,308,710,742,775,792
176,308,342,359,601,711,727,776
177,192,208,224,776,792,808,823
177,209,275,360,602,776,793,808
177,258,359,406,586,711,727,776
177,291,308,360,587,743,758,776
178,193,275,344,616,777,793,824
178,209,327,360,647,744,758,777
179,194,210,276,633,810,842,856
179,194,226,242,729,795,810,825
180,195,261,278,559,827,843,857
180,211,227,328,573,811,827,843
181,195,243,295,559,827,843,857
181,196,212,295,604,811,843,858
181,196,409,423,454,762,779,796
181,211,227,295,559,827,843,857
182,197,228,423,439,828,844,859
182,198,229,297,560,829,845,860
182,198,229,297,560,829,845,860
182,198,246,455,528,780,798,813
182,199,264,472,491,781,798,813
182,229,246,264,545,829,845,860
182,280,331,455,509,733,747,763
182,296,379,410,491,732,747,763
183,199,214,397,473,829,845,860
183,200,230,248,473,873,889,904
183,200,317,366,397,830,846,861
183,200,317,366,397,830,846,861
183,200,332,366,382,830,846,861
183,264,298,440,456,764,781,814
183,298,316,365,510,733,781,814
184,249,266,426,474,784,801,816
185,201,216,249,609,831,847,862
185,202,217,353,531,817,832,863
185,202,335,368,383,817,847,863
185,216,232,249,578,831,847,862
185,217,233,302,565,817,833,848
186,202,217,335,515,833,849,863
186,202,285,369,414,833,848,863
186,203,217,354,495,833,849,863
186,269,303,320,515,786,803,818
187,304,423,518,576,618,655,719
187,304,423,518,576,618,655,719
187,338,481,520,555,592,640,687
187,385,431,512,550,582,637,716
188,305,386,551,578,619,656,717
188,340,447,522,560,597,641,705
188,357,491,507,552,570,655,680
188,402,441,477,554,593,640,705
188,406,443,480,557,596,647,683
188,409,446,488,521,601,649,698
189,206,222,518,692,708,725,740
189,368,462,506,546,579,635,715
189,406,444,481,557,595,641,687
189,426,457,521,551,579,620,657
189,426,457,521,551,579,620,657
190,273,340,358,630,709,726,774
190,290,324,358,614,709,741,774
190,426,457,491,521,579,620,716
192,224,240,258,694,776,793,823
192,258,375,390,556,728,743,758
193,291,326,343,570,743,758,776
194,211,261,377,572,778,796,811
194,261,312,346,603,745,761,778
194,277,345,362,589,729,744,760
194,277,393,437,558,697,714,730
195,244,261,314,634,762,779,811
196,244,346,423,454,762,779,796
197,213,263,296,545,813,829,844
197,245,315,364,395,812,828,844
198,246,263,297,605,780,798,813
199,214,229,264,560,829,845,860
199,214,247,332,473,830,845,860
199,229,316,440,472,764,781,799
199,281,316,366,492,764,782,800
199,315,349,365,528,733,747,764
200,266,282,412,441,783,800,816
201,216,249,458,475,784,801,816
201,216,333,351,547,735,801,816
201,232,267,283,476,832,847,862
201,300,318,367,413,784,801,816
202,217,285,414,477,785,802,818
202,217,319,352,383,817,847,863
202,233,251,414,495,785,802,818
202,250,267,398,530,768,784,801
202,251,335,414,443,768,785,802
202,267,352,368,459,767,784,801
203,218,251,285,496,834,849,864
204,218,445,597,611,626,642,657
204,366,457,497,537,570,619,750
204,371,417,496,566,607,657,682
204,371,460,500,539,572,621,733
204,387,428,459,522,621,665,714
204,407,445,488,520,603,651,682
204,408,445,486,521,601,649,686
204,411,450,491,529,563,651,701
205,236,403,599,613,627,643,674
205,321,460,492,522,621,665,714
205,365,461,504,545,579,636,705
205,388,429,493,524,582,665,714
205,388,460,492,523,553,665,714
205,388,460,492,523,553,665,714
206,322,460,493,524,623,666,706
206,370,462,502,541,574,625,720
206,390,429,460,553,582,666,714
206,430,461,494,526,554,624,705
207,222,239,448,661,726,741,756
207,222,256,432,660,726,741,756
207,274,307,324,615,741,757,775
207,371,461,502,541,573,624,721
208,240,274,359,646,741,757,775
208,257,291,449,615,711,727,742
208,291,325,359,556,727,758,776
209,224,343,391,556,743,758,776
209,241,292,361,617,744,759,777
209,241,292,376,602,744,759,777
209,241,343,391,587,728,743,758
209,258,326,376,602,728,743,758
210,226,242,260,679,778,795,810
210,226,260,293,729,744,760,778
210,294,312,345,557,744,760,778
210,345,362,377,617,679,697,713
211,227,261,346,604,762,778,811
211,227,278,393,506,778,796,811
211,243,295,394,507,761,778,811
212,227,244,261,559,812,827,858
212,227,314,439,470,762,779,797
212,228,244,296,507,812,843,858
212,262,295,423,470,762,779,797
212,314,363,378,395,762,779,797
213,279,296,315,591,746,763,797
213,331,380,424,440,701,747,764
214,230,265,299,473,814,845,860
215,230,248,332,577,783,800,815
215,230,248,332,577,783,800,815
215,248,266,300,622,734,800,815
215,248,266,412,511,765,783,800
215,248,316,350,366,800,845,860
215,266,282,332,493,782,800,830
215,282,350,366,457,748,782,800
216,232,250,267,494,832,847,862
216,232,250,267,494,832,847,862
216,232,250,283,494,816,847,862
216,351,367,398,530,622,750,766
217,233,251,400,495,785,802,817
217,233,251,400,495,785,802,817
217,233,267,319,610,768,785,801
217,250,284,301,595,768,784,801
217,320,354,429,532,625,737,786
218,356,412,491,565,605,653,700
218,372,424,510,550,585,638,703
218,408,447,489,527,561,650,700
219,340,408,522,560,603,650,698
219,370,416,492,561,588,637,717
219,372,424,508,547,580,636,714
219,372,425,510,549,584,638,703
220,334,398,495,556,625,668,704
220,336,398,462,586,626,668,704
220,336,463,496,528,586,668,703
220,355,458,502,545,580,638,702
220,372,424,507,547,579,635,716
220,372,424,509,550,585,638,702
220,398,431,495,528,556,668,704
221,337,399,528,557,586,669,703
