12028,17496,22491,42816,47640,48507,69619,69859,74150,97255,98139
12029,22089,43325,43375,43376,43478,43479,86707,86825,86845,88472
12042,25500,35512,37278,46458,57662,59068,62607,81148,90138,92587
12060,24406,31201,33117,33795,59936,72742,72746,80937,82410,96650
12078,14577,27637,50137,64590,64594,64688,64703,64705,82717,89574
12087,19331,34879,49036,49173,55016,59064,62314,69490,90968,98642
12090,12516,18862,22729,43280,43307,75796,90919,90921,90922,98658
12113,18019,38307,49801,51015,65083,65443,67401,67467,67509,97842
12122,33209,35643,36525,40764,50962,56782,65101,83557,90662,94673
12152,23367,34436,39568,45826,61118,64532,64718,77743,78907,97633
12154,16169,16197,21412,42953,77782,77796,77801,81813,84689,91234
12175,14024,14435,32997,33170,49125,63341,89258,95561,97861,98053
12176,18736,27322,35417,48212,65807,66524,70004,76547,88732,90523
12180,19712,21754,22430,49033,61225,61911,76782,88445,90636,95892
12196,30413,30946,44899,51977,58179,58626,63136,72179,86441,91008
12197,15117,29876,34313,42336,76303,76330,76335,76340,76368,84485
12209,25592,32548,41785,42173,46517,49607,72895,78473,98951,99250
12210,34694,38332,40289,49014,65511,65676,67014,68931,74097,84232
12213,21423,33286,36247,38899,49183,53994,73005,83471,98346,99933
12233,33164,39747,44411,58351,58572,58757,59544,74740,76200,84281
12248,16985,20602,27973,32670,80335,80336,80347,80369,83081,85054
12258,13295,17969,21110,22303,80414,80452,80460,82701,93270,95768
12275,27924,29612,45559,50189,68024,71024,72775,72789,72813,77016
12278,22548,27633,45866,48798,49440,63180,76236,82108,83553,88360
12279,21226,30202,34530,45540,66762,67125,67251,77323,77772,99990
12294,18226,20531,34020,55327,59276,66101,73401,80908,88693,91223
12308,24850,30524,48748,53029,57407,65948,67373,70061,74970,94782
12312,15274,33975,47993,48104,49956,54673,75089,81921,83659,97044
12315,12892,23908,28420,39200,46161,48270,94518,95160,99301,99855
12336,25737,32252,43147,46384,50355,65967,77605,78112,79333,88772
12341,19063,22438,27132,40446,62804,66737,76653,86038,88182,98166
12356,21165,26011,26091,65032,65047,65051,65059,78003,81642,94543
12358,20556,21088,25878,71330,71347,71379,71400,71405,79640,83619
12370,18159,47229,52280,54252,56898,63706,63720,63731,80212,87443
12371,14220,19685,32344,41224,66317,68351,72574,83530,91999,97385
12395,16261,21117,30402,31219,53470,68597,88742,89577,92183,96037
12404,25106,32674,37485,42812,44082,47833,82409,89180,89689,96326
12406,12519,39696,44276,47723,54492,54515,68753,81760,88993,94867
12430,13590,24152,36416,55194,57920,58497,66610,79100,97585,98506
12450,13528,23412,62003,63368,63379,63386,63388,63415,74126,97545
12464,15383,43323,54797,58606,58617,59585,60601,71276,74344,91004
12474,20161,33577,38755,60277,61495,61619,63240,75075,76731,96596
12478,15848,18608,49225,69794,69827,69830,72236,72698,74376,75080
12517,15625,18355,33619,54339,68567,69494,76809,81426,82075,87174
12534,16909,33154,49380,50001,50022,63298,66984,72542,89146,96030
12539,19382,21990,31674,40141,43537,50283,93794,93808,93821,99031
12540,22135,31162,44759,46603,62281,64404,64984,75903,86101,89128
12558,13318,23261,36948,45868,52626,59184,83514,86643,87223,98857
12559,14145,19117,45395,47287,53292,57520,70543,86309,96350,97483
12565,23076,36225,50062,55546,61204,61208,69216,71904,75928,83066
12577,18718,37171,44251,47928,54015,55932,59566,89933,89950,89959
12587,13233,26589,27826,47756,58052,67508,73959,77932,96583,97975
12592,13330,21425,34490,47940,59607,70774,75590,84361,84472,95419
12594,27683,33002,38004,44344,48389,71906,72847,73567,85988,91676
12608,28483,33058,35268,43411,58833,70977,71011,73604,81821,90926
12634,15623,25148,37886,50441,57746,62071,66754,76713,96730,98254
12637,12992,29632,29874,44742,50752,64657,78817,81524,94962,99411
12641,25241,33869,50563,50611,57186,66508,68865,76763,76823,80930
12648,24995,26673,28408,30467,40505,56975,86894,97472,97473,97490
12672,15747,23795,46183,47667,49322,72975,73302,75411,89325,93601
12679,13021,31104,56358,57203,57231,59563,72979,75685,75751,88426
12681,13435,16848,26915,42965,50792,66415,91284,91310,91364,95991
12692,19347,29401,29580,34591,36101,73432,79958,93012,93023,98863
12705,17566,19110,28170,39473,50835,61221,89678,90741,94400,96101
12708,35418,37556,39537,43556,45810,63360,71771,81102,81132,88050
12722,23422,23948,36136,47483,59648,60192,83575,83600,83623,85651
12730,20972,37366,57830,57836,57838,57839,57858,58802,85455,95474
12736,32101,32185,39050,39359,52992,71673,78377,78414,78422,84691
12737,25792,27787,29156,51643,56173,68556,77978,77998,80091,92089
12757,32806,33992,35529,48309,48399,50634,69970,76065,93698,97841
12775,15533,24223,43071,50948,50950,62772,78641,82510,82521,96056
12786,16543,17275,38350,50223,72993,73076,73082,73105,75774,96793
12803,21530,21972,39225,43913,47145,71537,73830,85294,87336,95415
12815,31254,36488,36515,41751,72995,73011,73021,73049,73069,76032
12834,17887,32567,38328,51282,59784,60034,61341,77392,89448,99103
12855,12868,21388,30867,34096,42035,76902,82374,91019,95639,99957
12857,22495,22507,22700,48203,58996,69412,75096,81175,90117,96442
12859,17278,19740,48068,55152,57233,61977,62922,75855,92774,96142
12886,18644,26921,38663,51073,51739,56880,70419,89144,89149,94482
12888,16195,30109,41703,47784,57617,61220,70733,71913,94126,95712
12901,14308,17846,32104,49913,61608,63798,67444,85202,97437,97439
12919,28842,35012,36830,41601,46222,51707,81363,81646,91917,91941
12928,31352,31410,31765,36191,55477,62324,66741,74429,98512,98871
12930,18722,30755,34625,40749,46686,78301,78324,78333,89650,90925
12934,24150,34584,39145,41235,51129,61160,78409,78437,84266,94551
12944,20769,27360,40639,66866,71310,71313,71409,71437,71440,74513
12947,14162,15688,31154,55559,68948,69263,77849,77948,77966,98516
12956,26814,28714,35402,53308,58204,60189,61513,71865,93805,97230
12968,18210,20997,22047,52342,55808,63309,77047,82514,96629,98129
12994,30001,30167,31127,46875,49843,50893,56955,95136,97128,98881
13026,25770,29226,50025,52925,67959,67965,67966,67996,68023,89119
13046,18322,19539,19705,44545,47097,81442,84831,86990,90912,93571
13058,25236,33511,33522,54731,54975,60573,75823,75830,75831,96910
13091,24359,42810,48066,48192,59013,59454,61864,70697,76182,96272
13093,16747,34255,41739,48699,56210,56461,74482,77326,90473,90515
13096,21581,25747,28415,54620,71974,71983,72006,72014,74623,93941
13105,13926,24735,31021,38258,48089,74649,76263,87612,95907,96435
13144,15276,21641,27912,37033,53802,68466,72700,91753,98592,99681
13147,15944,15970,45311,59847,59866,60001,67640,71746,93375,97153
13164,20061,24653,46132,53948,59304,62679,62920,74185,87542,95412
13178,25199,25417,32736,39889,56442,62959,65634,89211,89827,99508
13182,14565,15216,18522,40502,44383,83907,90969,91863,91879,95012
13183,17030,17852,34033,51529,57442,58019,77283,84604,94247,94778
13196,33369,34459,38729,47469,48917,64457,68846,75797,77048,97713
13198,21657,21832,26504,41158,51227,51357,84793,95752,95754,96768
13203,13580,29815,33720,50593,52926,59880,65496,84305,96717,99765
13208,17929,30352,40701,41952,51751,54233,77738,86862,91581,93693
13212,16773,24829,35332,35792,49677,80506,80519,82012,85684,95664
13229,14361,25715,42552,55589,61484,69708,74645,76097,83277,83343
13230,21913,21947,25976,54072,63899,67258,71774,71819,89809,98303
13234,15242,31928,35490,44827,60965,68640,68765,79612,83353,97944
13238,15934,27000,28032,61292,67395,68178,70980,72618,85112,90221
13269,13841,18344,25607,39167,52472,71875,73190,97134,97142,97959
13279,17941,23522,33606,57453,61952,64595,69475,81009,87580,89588
13281,14704,15486,23983,57695,58852,73108,79491,87779,87799,87822
13290,17861,32785,38165,41551,48360,69963,72469,76850,94336,94370
13299,17671,19144,26772,45818,53820,74885,83187,83205,84196,98003
13308,20469,29920,38879,44492,59427,65890,77864,79818,84870,85063
13316,15327,30323,31256,34883,54425,66208,83925,85139,87033,98165
13325,24080,27031,30076,46728,65594,65754,68066,80756,81261,97329
13339,17089,17410,20494,39212,50354,61509,89081,95983,95996,99533
13346,23716,24013,49518,51068,58579,62686,65184,69678,88759,93453
13357,19425,39525,44540,45831,48567,59275,61622,76839,94553,96466
13370,13924,23618,38080,48862,57711,57739,65097,92592,92618,96389
13372,18354,22869,31959,56625,57641,64560,78705,81420,84329,90166
13376,23877,26862,30914,33137,53536,71366,77219,82612,93026,94075
13384,15311,30940,32388,46076,61776,61793,72677,85687,85784,94184
13395,20321,25064,39698,41780,43158,69976,74289,86328,92209,93782
13396,19217,22849,41446,42068,46806,78939,82964,82967,84180,85168
13401,18999,30861,32389,45284,55467,64990,78250,86738,86799,86822
13404,24465,29536,34886,43061,43393,65334,75471,77093,95756,97601
13405,25793,28379,32046,52392,63904,64659,68902,73798,81455,95267
13421,18229,37917,38138,47845,63672,66856,67368,74241,79476,92837
13428,15575,16447,23260,48726,70117,70784,80144,87124,87183,87212
13453,22053,25174,48768,61059,61066,61163,61165,74710,79280,92109
13466,28730,31266,42424,42613,52603,68181,74596,78801,78825,88495
13478,15055,45938,45974,46409,55022,58104,72441,72621,78461,96497
13503,21531,25922,57860,61006,67699,68648,68670,68707,72375,74079
13511,20259,30708,45880,53229,72099,72112,72121,72127,72132,75822
13515,14436,35859,40928,49705,58958,66393,68296,79765,84034,88111
13525,18491,27260,28815,40335,47202,81729,82628,82635,86534,90846
13534,22862,24110,35653,39528,60928,69337,74490,85932,85940,87686
13556,17355,31000,31314,31831,31832,80725,81373,92417,94297,94300
13557,23129,28721,34894,49818,58353,58357,76941,77246,80971,98013
13565,15304,23963,26592,29248,63217,70256,82984,86422,91169,97280
13579,18351,34621,34680,50972,55376,69295,74038,74498,85751,88839
13583,24836,33926,43517,47275,61307,63900,65987,67454,81770,96445
13585,24891,28383,38029,38059,51421,59066,70162,85571,94193,96640
13587,23219,35622,52117,58394,59484,59490,65233,77588,77630,77636
13612,15749,20814,34729,48763,60360,62423,78552,83209,86861,94928
13618,15507,21414,24425,43182,69393,71792,78782,84886,86289,90712
13622,17170,19377,52866,56493,56506,56529,72659,80871,86864,87043
13630,29735,30485,34979,45016,66358,69209,70655,73668,80724,85541
13651,29194,29247,39290,43100,57125,57239,65109,75217,93202,97626
13655,15752,20799,33624,43270,56834,64714,82094,88856,88889,91513
13671,13742,21954,29175,43106,44296,83958,87355,87405,87449,87889
13679,23445,26000,35168,56783,70447,70648,70653,70693,74398,88086
13712,13715,21127,44431,53713,59701,62296,70964,74028,90816,95497
13721,18414,27733,31272,37944,69917,74314,77731,80099,84336,84519
13723,14698,20063,22010,30658,68558,70887,81338,86144,95909,96012
13728,21707,23789,27138,63070,64055,72287,72302,72336,76062,93526
13731,14588,43557,53328,56215,58539,64889,64956,72766,78358,79073
13732,27563,37749,41050,51528,58656,60829,62467,73382,74016,99028
13734,19492,28813,46723,47975,56405,60867,66406,71658,93363,94564
13737,28049,33671,40743,47065,53604,56471,63079,74778,94141,94662
13746,15166,26501,49364,49445,52777,52793,52979,90323,98210,98696
13767,22636,51485,51600,55765,56167,63849,68208,70352,70957,75214
13777,20963,23368,37021,46248,62373,69325,69733,83289,86374,87529
13796,29932,43066,43067,43466,48378,49697,76386,77111,82534,92567
13798,22822,41118,41222,41587,49950,63659,73612,73624,79993,98615
13809,16781,23446,29562,56223,59339,66168,73730,74449,87331,99162
13823,19742,37070,41972,42693,50866,55166,83243,83873,84912,86640
13861,21965,31461,36179,37741,64704,67562,67621,73983,86074,98849
13883,17562,24996,29577,36528,63696,67932,79755,82286,85494,98291
13887,14515,16110,18430,37274,69223,71540,87676,87892,90530,92923
13891,14075,29858,42339,52659,52767,66793,80794,80795,80799,85230
13898,19716,24403,42627,43884,48681,49940,72871,92579,92684,98717
13900,26777,38677,43041,43053,55992,59324,64750,82463,86008,86015
13917,22860,24530,28767,40733,61394,61405,82119,82696,89360,92219
13938,14570,33719,44281,44405,53834,66620,74752,76454,88517,88910
13950,15245,39122,41928,44699,58786,62595,66224,71254,91838,94359
