16563,17618,28649,30776,34370,37267,42391,56243,72253,73753,76369,77488,79153
16824,17782,27034,29291,31219,44932,47528,64663,70002,71090,72735,74221,75572
17592,21360,26570,27483,40921,42286,43449,47061,70755,73705,75218,77426,79067
19320,23868,25391,31771,33239,41057,42757,48466,69518,74019,76628,77630,79229
19764,29470,31406,36945,45369,47836,52739,55822,58103,63918,64980,66216,70325
22868,24747,26100,27224,28083,35038,47954,58350,71456,73427,74662,75725,77259
23162,26222,35077,39870,43126,44425,45787,54427,60039,65258,66487,68463,70550
24179,33424,35610,37440,41102,44849,52071,59241,60560,61617,62514,64582,65704
24353,30283,35833,37657,39320,46668,54097,56737,59280,61727,63123,65902,67913
24786,27268,28165,30542,32623,34032,36179,55974,71661,73529,75077,75736,77321
27121,30295,31267,33797,40585,44220,50303,58076,60943,63132,64880,68074,70200
27434,29748,34123,38603,42075,45918,48105,56218,57257,61310,64385,66981,70736
27766,35362,38936,40072,43904,44798,46200,47162,52033,57570,65650,71002,72438
27842,34418,42840,44698,48613,49552,51910,53633,55158,56803,57769,59098,60559
27916,31927,37649,39093,41159,44862,48586,55061,56598,61628,64618,65889,67907
28632,32941,34138,35157,36360,38640,51640,54738,60327,62179,67110,68961,72070
28964,34906,40673,42838,44556,48134,49414,51107,56441,58800,60209,62309,64542
29533,36068,39483,40638,42987,44313,45470,50832,54280,59605,65192,66368,68124
29885,35278,36664,38737,40058,40961,48183,49467,54748,61507,67119,69385,70901
30466,35683,37008,42992,46931,48505,49463,51559,55018,58844,60373,61557,64494
30540,32595,36967,38378,40668,44405,45676,53170,59625,61061,65208,66420,68180
31467,35973,37231,41187,43402,48904,49620,55552,56871,57815,59140,61746,63985
32752,34114,35092,36204,38579,47010,49409,51458,53302,64165,65325,66912,68571
33896,40000,41699,44206,46373,47886,49218,50468,54398,56197,56980,59429,62143
