1264,2271,2643,2676,2691,3273,5369,5380,5389,5431,5439,5450,5457,5480,7354,7592,8371,8494,9976
1272,1378,1509,1710,1756,2724,3468,4711,5056,5552,6532,6620,6804,7116,7135,7149,9578,9953,9977
1278,1502,1763,2072,2293,3147,3395,3696,4599,4754,5722,6030,6826,7483,8598,9165,9217,9229,9231
1279,1529,1790,1989,2100,3212,3528,4455,4640,4654,5032,6247,6701,7463,7868,8953,9242,9380,9938
1290,2422,2489,2555,2970,3277,4048,4628,6155,6158,6159,6167,6224,6242,6257,6776,7386,9179,9618
1292,1580,1926,2010,2529,3231,3682,3712,4124,5362,6520,6732,6891,7433,8027,8319,8707,8940,8983
1313,2031,2389,4215,4224,4225,4237,4246,4295,4357,4402,4681,6192,6605,8088,8261,8552,8706,8981
1315,1574,2002,2282,3872,3953,4128,4161,4659,4704,4721,5618,5637,6241,7359,9373,9426,9469,9506
1327,1895,2294,2390,2636,2997,3341,3999,4384,5097,5475,6566,6721,7980,8008,8072,8486,9013,9319
1339,1620,1793,2545,2591,2986,3759,4047,4644,4757,4887,6786,7078,7966,8238,8620,8622,8847,8875
1403,1564,1621,1715,1754,1820,1831,3054,3127,3182,3226,3366,3856,4622,4671,4923,5503,5651,6475
1410,1534,3589,4032,4037,4039,4178,4205,4347,5527,5530,6014,6148,6845,6848,6876,7542,7833,9466
1482,1550,2160,2227,2289,3219,4332,4473,5331,6641,6649,6650,6679,6687,6706,6708,7901,8322,9994
1764,3139,3374,5007,5060,5092,5108,5111,5120,5123,5132,5134,5159,5161,5173,5829,6646,8512,9356
1806,1960,2137,2490,2498,3394,3455,4321,4442,5687,5693,6842,6844,6988,7423,7551,8757,8838,8874
1872,2078,2319,2387,2403,3010,3312,3705,3737,4423,4807,6182,6918,7019,8515,8827,9049,9642,9795
1889,2168,2192,2538,2880,3087,3399,3798,4134,4478,5633,6923,7016,7096,7685,7717,8218,9201,9948
2122,2175,2813,2820,3352,3616,3706,3715,4232,5547,5584,5596,5623,6383,6490,8393,8810,9386,9637
2143,2342,2415,2744,3275,3412,3613,3851,3996,4777,5367,5472,6387,6582,7210,7317,9161,9949,9987
2654,2852,2933,3053,3329,3593,4507,5226,5228,5259,5284,5306,5351,5519,6111,7580,8139,8167,9909
