675,756,789,1323,1543,4344,5376,6353,9053,9801,9987
732,1200,3612,3759,4695,4765,5711,5795,6140,6775,6816
753,831,2527,3248,3545,4008,4092,6687,6755,7862,9692
793,2157,3084,3101,3154,3194,4196,4958,6165,9386,9812
823,1358,2097,2274,2788,2899,4951,5836,8869,8964,9141
845,1161,1479,1974,2889,3543,4202,5039,9319,9659,9890
928,1061,1261,1999,3948,4681,4783,5460,6697,9373,9809
961,980,1272,1574,2757,4717,4803,6450,6947,9709,9830
1030,1508,2128,2231,3318,4125,4679,5686,6495,9123,9677
1112,2409,2426,3219,3444,3754,3838,6500,6772,7790,8736
1148,2146,2632,2717,3272,3715,4015,6013,6383,8070,9889
1282,1314,1590,2116,2806,3500,4182,7343,8406,8729,8732
1369,1690,1722,2775,3305,4822,5750,5991,7205,7538,7833
1889,2397,2415,3656,4072,4668,5582,5586,5596,5619,8520
2210,2567,2773,2843,3857,4058,4445,5761,6078,7573,7835
2245,2279,2583,2705,3037,3738,3821,6780,6954,7529,8329
2419,3242,3278,3281,3523,4993,4999,5040,5363,6484,7378
