503,837,2527,2793,2957,3404,4671,7026,7028,7058,7062,7065,7069
520,926,1343,2128,2650,4717,5174,5968,6385,6515,6661,7488,9525
538,806,1361,2294,2899,3154,4036,4819,6234,8159,8253,8398,9049
600,1204,1902,2321,2480,2567,5056,5170,5177,7600,8160,8287,9476
634,779,2741,2898,3522,4501,5060,5070,5461,5543,7673,7835,8283
642,1688,1863,2210,2231,2604,4813,6197,7073,7075,7112,7529,8963
647,732,953,1094,1699,1994,4803,7093,7522,7538,7811,8437,9677
675,1237,1425,1595,2025,2606,2775,5161,6404,8015,8675,9517,9890
686,1485,1567,1840,1879,2083,4272,4695,6161,6484,9604,9610,9634
689,789,1470,1682,2365,2702,4189,6812,7347,7348,7431,8289,8887
692,1533,2131,2832,3101,4445,4712,5372,5853,5938,7543,7839,8009
752,910,1974,2651,2861,3701,4543,4727,7387,7394,7407,7425,8268
763,2432,3061,3293,3612,3850,4072,4524,5010,6768,7110,7675,7830
823,1407,1962,2522,2933,3084,3335,6127,6847,7090,7097,7914,8859
831,869,1261,1314,3281,3349,4207,4478,5349,8058,8259,9371,9373
882,1042,1590,1957,3248,4032,4135,5408,6297,6906,7882,8046,8575
961,2085,2583,3545,3948,4097,4933,4935,5026,5559,6162,7082,9084
979,1527,2172,3535,4021,4208,5376,5402,5438,5460,6051,7739,8092
980,1511,1598,2986,3277,3816,4182,4219,4331,7343,7937,8628,9192
1072,1119,1938,2425,3630,4015,4092,4243,5586,6222,7245,9045,9368
1103,1112,2632,3073,4171,4260,4344,4362,4511,7023,7034,7856,8519
1104,1223,1861,2330,2906,3113,3761,4337,4744,5582,9515,9538,9986
1200,2161,2223,3010,3260,3444,3778,3821,4634,6383,8324,8850,8912
1215,1479,1543,1574,1978,3040,5270,6324,6405,6811,7162,7217,9982
1323,1560,2240,2709,3305,3699,3838,4754,4784,5099,7147,9569,9973
1675,2135,2146,3461,3774,4801,4957,5040,5991,6013,6024,6071,7912
1704,1741,1924,3102,3515,4860,4884,4970,4976,5004,6435,6893,9992
