29,4230,4689,5016,5679,6394,6688,7275
32,3281,4699,5318,5892,6480,6707,7591
33,3325,4728,5052,6315,6563,6791,7193
33,4323,4761,5090,5686,6334,6788,6985
34,3303,4831,5168,6180,6488,6750,7246
35,3884,4338,5443,5814,6489,6776,7221
36,3197,4329,5808,6155,6485,6770,7220
37,3161,4801,5446,6159,6483,6771,7142
38,3171,5148,5453,5802,6485,6772,7131
38,3863,4767,5123,5794,6455,6744,7216
39,3324,4840,5171,6207,6533,6785,7101
42,3899,4980,5269,6028,6333,6529,6920
43,3187,4778,5438,6145,6467,6751,7191
44,3841,4789,5124,5797,6466,6760,7179
45,3918,4871,5349,5896,6173,6596,7152
45,3970,4289,5608,6111,6437,6652,6888
45,4295,5113,5436,5776,6124,6465,6746
45,4307,5132,5423,5796,6121,6446,6730
46,3266,4330,5812,6171,6486,6773,7116
46,3289,4794,5099,6074,6418,6701,7579
46,3566,4526,5256,6087,6432,6630,7457
47,4272,4712,5500,5801,6061,6725,6882
48,3418,4762,5673,5992,6295,6541,7271
50,3460,4910,5550,5954,6273,6803,7000
51,3327,5182,5480,5858,6215,6792,7095
52,4347,4822,5165,5820,6191,6508,7095
52,4357,5065,5356,5635,5959,6243,7333
53,3894,4797,5125,5797,6483,6772,7079
53,3931,4854,5491,5862,6222,6546,7041
56,4308,5108,5410,5778,6122,6461,6757
57,3907,4359,5475,5824,6523,6784,7071
57,3922,4863,5500,5862,6228,6545,7023
57,4039,4886,5227,5939,6276,6572,7004
57,4364,5070,5356,5636,5964,6270,7283
58,3898,5117,5437,5791,6134,6474,7091
59,3898,4795,5121,5791,6475,6770,7091
63,3324,4841,5174,6215,6533,6786,7064
63,3915,4358,5473,5820,6516,6780,7075
64,3367,4399,5501,6239,6562,6799,7069
64,3473,4837,5148,6050,6611,6844,6973
65,4479,4905,5246,5540,5907,6796,7062
67,3416,4395,5461,6156,6478,6745,7282
67,4816,5041,5300,5547,5823,6608,6798
69,3751,4509,5439,5754,6063,6646,7769
70,4053,4541,4968,5983,6602,6837,6946
71,4027,4899,5220,5908,6261,6588,7026
72,4360,4831,5164,5821,6197,6519,7036
73,3365,4860,5496,5834,6537,6790,7045
75,3765,4872,5444,5760,6069,6401,7614
78,1021,2036,4902,7466,7949,8104,8444
81,1192,1529,4903,7630,7950,8267,8448
85,241,575,2549,7303,9554,9707,9986
86,868,2043,3318,7304,8628,8790,8963
88,1197,2044,3320,7307,8451,8629,8964
89,245,403,1379,8630,9558,9712,9984
90,245,1030,2556,6824,9558,9714,9983
91,254,407,733,9253,9561,9720,9981
91,407,580,1199,8461,9561,9718,9983
91,579,729,1381,7962,9558,9717,9983
92,255,1035,2218,7136,9563,9720,9981
92,407,876,2049,7313,9562,9720,9981
92,584,878,2384,8280,9107,9258,9417
93,409,1206,2384,8123,9107,9260,9418
94,255,880,1037,8468,9565,9724,9977
96,738,881,1694,8800,9111,9261,9419
98,1886,3331,4577,5220,8128,8284,8476
99,739,882,1038,7973,9567,9726,9976
100,413,883,1046,8287,9569,9726,9976
100,415,1216,4115,6344,9114,9267,9429
100,1391,2066,3033,6975,8654,8803,8978
101,885,1049,1545,7150,9571,9726,9973
101,886,1050,4290,5857,9118,9268,9430
101,1397,1545,3672,6836,8655,8811,8983
102,421,593,2072,8986,9122,9273,9431
102,592,2233,2724,6527,9121,9270,9431
103,423,2572,2726,6348,9123,9274,9431
104,424,2234,2876,5090,9574,9730,9968
107,425,1898,2074,7665,9124,9274,9433
108,427,2076,2880,5231,9579,9733,9966
108,749,1900,2573,5392,9579,9733,9966
109,270,429,1407,8497,9585,9738,9965
109,428,599,2882,6694,9585,9738,9965
111,271,600,1061,8665,9589,9738,9965
111,271,602,1062,8667,9590,9738,9959
111,897,1063,2240,7835,9132,9284,9438
112,756,1229,3199,6849,9133,9284,9438
113,274,756,898,8672,9593,9740,9954
115,1065,1233,1412,8316,9134,9285,9440
116,275,759,1412,8151,9595,9741,9951
116,436,604,1721,7836,9596,9741,9950
117,279,439,1562,8319,9596,9742,9946
117,279,1563,3695,7837,8679,8836,8994
117,606,1072,4302,6039,9136,9288,9440
119,439,1073,4610,5886,9142,9289,9442
120,763,903,1566,7356,9600,9746,9946
121,613,2257,2417,6716,9143,9289,9444
124,290,1922,3065,6720,9144,9290,9445
124,444,904,1075,8158,9601,9749,9945
125,293,1422,2591,7687,9145,9291,9446
127,616,2262,2592,5107,9604,9750,9942
127,617,1928,2263,7180,9145,9292,9448
129,296,1078,2093,8513,9146,9296,9449
131,618,2095,2594,5255,9607,9759,9941
131,620,1080,1931,8337,9151,9298,9452
132,299,1931,2911,5422,9608,9759,9938
132,620,2097,2427,5418,9608,9759,9939
133,624,2100,2268,5570,9609,9761,9935
134,1090,1268,1584,8016,9155,9300,9453
135,306,629,2103,7525,9613,9763,9926
135,469,630,1936,7528,9614,9763,9925
135,472,780,2914,6398,9614,9764,9923
135,1737,2103,2912,6558,8695,8855,9005
136,308,1273,4454,5905,9160,9305,9459
136,472,781,1937,7371,9615,9765,9923
139,308,1434,4455,5736,9161,9308,9459
139,309,1100,1437,7707,9620,9769,9919
139,1275,2605,3080,4970,9161,9309,9461
141,311,786,1749,7707,9621,9769,9916
142,638,2277,2442,6566,9163,9310,9462
143,313,2279,2446,6880,9163,9313,9463
143,314,932,1439,7865,9624,9772,9911
143,480,791,1103,8176,9623,9770,9914
143,639,1946,2446,6881,9164,9316,9465
145,792,935,1105,7712,9627,9773,9911
146,486,792,3235,7386,9166,9320,9469
146,1106,2114,2447,6237,9164,9317,9469
147,792,1108,1599,7044,9627,9775,9908
149,793,939,1601,7205,9629,9776,9908
149,1109,1601,1761,6066,9630,9777,9907
150,946,1110,2623,8553,8715,8874,9029
151,1448,1959,2775,7046,8716,8874,9031
152,318,2453,2624,5136,9633,9779,9905
155,947,1607,3244,6070,9173,9325,9479
156,322,2131,2627,5443,9636,9781,9904
158,322,1608,4342,5590,9174,9326,9480
160,496,1963,2138,5921,9636,9782,9904
162,322,497,1965,7730,9637,9783,9904
163,322,498,2299,7394,9638,9783,9903
163,1121,2630,3100,4995,9178,9327,9486
164,503,656,1467,7883,9640,9787,9900
164,503,804,1468,7734,9640,9787,9900
164,1612,2140,2950,5142,9178,9328,9486
166,505,955,1307,7735,9643,9789,9900
167,2143,2783,3578,4671,8731,8886,9041
168,328,1128,1308,7735,9644,9790,9899
169,508,807,1129,8053,9645,9791,9898
171,335,808,2785,7887,9186,9338,9490
171,659,961,1475,7402,9646,9792,9894
173,338,961,1620,7576,9647,9792,9893
173,339,810,962,8382,9647,9795,9892
174,340,1137,1782,7232,9649,9796,9890
174,661,811,963,8058,9647,9795,9891
174,813,963,1479,7233,9652,9796,9890
175,1138,1627,1784,5937,9653,9797,9889
176,813,969,1629,7072,9653,9799,9889
176,813,969,1787,8214,9196,9348,9497
176,1140,1323,3265,7410,8737,8900,9049
177,674,2160,2488,5156,9657,9799,9889
178,815,3268,3430,5612,8740,8904,9053
179,347,1986,3268,4870,9659,9803,9888
180,816,1794,3268,7242,8740,8905,9055
182,1326,1490,2323,6616,9203,9353,9507
186,682,1990,2325,5470,9660,9805,9882
186,1635,3271,3759,5951,8219,8393,8586
188,350,1327,2327,6459,9661,9807,9881
189,353,687,2169,7250,9665,9808,9879
189,821,1329,2504,7083,9205,9359,9510
190,354,821,2658,6623,9665,9811,9878
193,357,1158,1337,7595,9674,9812,9874
193,537,687,824,8400,9670,9811,9878
193,689,985,1647,8401,9207,9362,9516
196,360,988,1337,7757,9675,9814,9873
198,2173,2334,2973,4231,9208,9363,9520
199,830,1342,2974,7915,8748,8926,9066
200,362,995,1161,7917,9676,9818,9871
201,831,1163,1343,7093,9678,9820,9871
203,1826,2178,2663,5026,9211,9368,9525
205,694,2006,2514,6474,9212,9369,9526
205,694,2182,2666,4880,9683,9821,9869
206,833,1001,1657,6928,9684,9822,9869
208,367,550,2520,8239,9215,9373,9528
211,550,2183,2342,5336,9686,9824,9868
212,701,1351,2673,6932,9223,9376,9532
212,1349,1508,2524,5028,9688,9824,9867
213,841,2017,2525,5029,9688,9826,9861
214,371,1007,2346,7927,9223,9378,9534
214,372,2019,2526,5494,9689,9828,9858
214,705,1172,2828,6941,9225,9380,9535
215,376,558,2829,6641,9692,9831,9858
215,377,559,2189,7281,9693,9833,9853
218,380,847,2533,6642,9694,9833,9853
219,1176,1515,1837,7106,9226,9382,9539
220,383,561,849,8612,9694,9834,9847
224,385,562,1014,8437,9696,9835,9847
224,561,1358,1839,6642,9695,9834,9847
225,385,562,1015,8437,9697,9835,9844
226,563,710,1179,7943,9698,9837,9844
228,387,712,1670,7625,9699,9838,9841
228,1521,1844,3939,5654,8773,8952,9089
229,387,2198,2690,6319,9238,9390,9549
229,716,1017,1367,7292,9700,9839,9840
237,1370,2203,5049,7297,7788,7949,8107
240,575,1374,2548,7952,8962,9101,9248
243,575,728,2702,6502,9556,9708,9986
244,403,578,729,8791,9557,9712,9986
245,1030,2704,3484,6149,8632,8792,8964
246,1536,2215,2557,5678,9105,9252,9411
255,409,735,1693,7643,9564,9721,9980
255,584,735,879,8281,9564,9722,9980
255,1034,1691,3487,7136,8634,8794,8969
256,585,1211,1541,7140,9566,9724,9977
257,1387,1541,1694,7325,9112,9264,9420
258,589,2228,3667,6831,8650,8801,8976
258,590,1541,3958,5847,9113,9266,9427
258,740,883,1702,7147,9569,9726,9975
259,415,744,4422,6346,9117,9267,9430
259,591,1216,3962,6159,9116,9267,9430
261,419,745,4588,6167,9120,9269,9431
261,591,2231,2567,5079,9572,9727,9972
263,419,2396,2569,5082,9573,9727,9971
264,1399,1548,3674,7152,8493,8656,8814
265,888,1222,3507,7660,8656,8816,8986
266,4055,4971,5307,5626,5989,6843,6943
267,595,2234,2399,5230,9576,9732,9967
267,1057,2074,2234,6535,9125,9274,9434
267,1224,1406,2574,6694,9125,9276,9434
269,750,1903,2077,7160,9127,9279,9435
272,603,755,1410,7675,9591,9739,9955
274,433,603,1411,7993,9592,9740,9954
275,435,604,898,8501,9594,9740,9953
276,437,760,1239,8002,9596,9741,9949
276,1413,1561,2247,8002,8675,8833,8993
281,611,762,903,8153,9599,9745,9946
282,442,904,1073,8007,9600,9746,9946
282,2736,4149,5558,5707,6712,7172,7684
287,1918,2090,2418,5409,9143,9290,9445
295,767,2741,2902,5411,9145,9292,9447
295,2093,2594,3530,4956,8688,8844,9000
296,458,2097,2427,5417,9607,9759,9939
296,770,1425,1929,7689,9146,9296,9449
298,461,911,1426,9003,9151,9298,9452
299,916,1583,1932,7364,9155,9299,9452
300,916,1427,5258,5724,8517,8854,9004
302,466,628,1934,7365,9612,9761,9932
306,920,1094,3540,6219,9159,9303,9459
306,2434,2749,2914,6560,8170,8345,8522
307,1095,2753,3541,5736,8699,8857,9012
309,474,924,2109,6877,9620,9767,9920
311,479,927,1437,7537,9623,9770,9916
312,638,1943,2763,6406,9163,9312,9463
315,484,640,3230,7385,9164,9317,9465
315,642,935,1755,7042,9627,9774,9910
315,791,1104,1281,7200,9626,9772,9911
315,936,1107,1446,6886,9627,9774,9909
316,488,1109,3086,7044,9167,9320,9470
316,645,2451,3559,6414,8713,8874,9028
316,1447,1953,2287,7386,8712,8873,9026
317,489,2291,2453,5135,9631,9778,9906
317,795,1448,1603,7872,9169,9322,9474
321,1112,1764,2128,8043,8721,8879,9032
322,653,1118,4479,5444,9177,9326,9481
324,498,656,1465,7731,9639,9784,9903
325,501,1123,1966,6758,9640,9786,9901
327,657,1615,2638,6762,9180,9334,9487
327,657,2142,2950,5929,9179,9329,9487
327,954,1124,3885,7059,8727,8885,9039
328,1128,1307,1471,6434,9644,9789,9899
331,658,960,1309,8732,9185,9336,9489
336,511,1310,1775,8054,9186,9338,9490
339,1136,1780,3262,5459,9190,9342,9492
341,521,966,4051,6087,9194,9346,9494
341,664,1626,2794,7893,8736,8898,9048
341,813,968,1628,6910,9653,9798,9889
343,521,2159,2483,5154,9653,9798,9889
346,674,1986,2491,5157,9658,9800,9888
346,970,1629,3121,7241,8739,8901,9053
346,1143,1787,2796,7237,8739,8901,9051
347,678,2652,2798,5467,9201,9352,9505
348,531,1989,2164,5619,9660,9804,9885
349,531,975,2652,7425,9204,9356,9508
350,977,1991,2325,6289,9204,9356,9508
351,535,684,2166,6917,9661,9807,9879
357,537,1334,1495,6919,9671,9812,9875
357,985,1495,1995,7086,9206,9361,9515
360,540,829,992,7915,9675,9817,9872
361,540,995,1816,6923,9675,9818,9872
362,996,1653,3770,6473,8750,8928,9068
364,1163,1653,2976,7094,8751,8931,9068
365,832,997,1505,6927,9683,9821,9870
366,549,2815,3134,5028,9212,9370,9526
367,1165,2668,3448,7095,8239,8420,8598
368,1508,1658,3283,7922,8240,8422,8599
369,1831,2985,4378,5174,8240,8423,8600
371,551,1831,2987,4882,9688,9825,9865
371,702,1351,1831,7613,9223,9377,9532
376,2019,2188,3142,5495,8761,8940,9079
380,560,847,2353,6486,9694,9833,9847
384,1519,2194,3292,5811,8768,8948,9084
385,1844,2356,2996,7113,8253,8437,8616
387,563,711,1017,7944,9699,9837,9842
387,566,2360,3004,5505,9238,9390,9550
391,567,1018,2840,7462,9091,9239,9392
393,1019,1182,1369,8443,8959,9241,9394
395,569,1369,1674,8263,9093,9241,9396
397,864,1025,3011,6961,9096,9244,9402
398,4447,4886,5221,5529,5913,6586,7020
399,1193,2207,2547,7790,8449,8626,8789
400,1374,1532,2043,8272,8627,8790,8962
402,2850,3951,4403,5518,7126,7793,7957
403,1686,4103,4405,6505,7308,7632,7958
404,1535,2215,2556,5528,9104,9252,9406
408,583,878,2711,7642,9106,9256,9416
409,1210,1693,2386,6515,9108,9260,9419
411,588,1038,1211,7485,9566,9725,9976
411,1212,1541,2060,6972,9113,9265,9426
411,2226,3330,4416,6675,7483,7648,7811
415,740,885,1542,7148,9570,9726,9974
417,1216,1545,1894,8481,8655,8810,8982
426,596,1224,4295,6988,8662,8819,8990
429,753,1906,2077,6989,9130,9280,9436
430,2238,2579,2886,5549,8499,8827,8992
431,1907,2579,3198,5394,8670,8829,8992
434,1908,2243,2730,6362,8501,8830,8992
436,1066,1561,1908,7169,9135,9285,9440
439,611,1072,1239,7354,9597,9742,9946
442,1417,2257,3060,4949,9143,9289,9443
445,765,904,1076,7514,9602,9749,9945
446,616,905,1729,7009,9603,9750,9942
446,1925,2092,4153,6384,8159,8332,8509
451,906,1078,1254,7011,9605,9753,9942
455,906,1577,5109,5415,8689,8847,9002
455,2904,3531,4157,4445,8011,8161,8336
461,773,915,2098,7849,9154,9298,9452
461,773,2746,2911,6558,8694,8853,9004
465,625,1934,2102,5571,9610,9761,9932
466,919,1739,2912,6049,9158,9301,9456
473,635,781,1434,7372,9618,9765,9922
474,635,782,1097,7705,9619,9767,9921
475,783,2441,3868,7376,8175,8349,8533
476,638,2110,2277,6565,9162,9310,9462
481,931,1103,1437,6739,9624,9772,9913
482,639,1281,1946,7710,9163,9315,9464
483,1441,2765,3731,4982,8707,8867,9024
486,1949,2284,2765,5913,8709,8869,9025
487,643,1283,1761,7869,9167,9320,9470
488,646,2125,2290,5135,9631,9778,9907
488,794,940,1447,8370,9168,9322,9471
490,648,1763,3088,7389,8716,8875,9031
491,649,1290,3403,4846,9635,9781,9905
493,652,1454,2942,5138,9636,9781,9904
493,652,1765,3246,7212,8721,8879,9032
507,657,958,2470,7401,9184,9335,9488
508,659,961,1474,7063,9645,9792,9898
508,806,1774,4490,5762,8732,8886,9042
512,809,1131,1475,8055,9188,9339,9491
514,660,1778,3260,5767,9189,9341,9491
515,662,963,3749,6085,9190,9344,9492
515,1476,1623,2478,7231,8735,8896,9046
520,1979,2312,3262,3897,9193,9344,9493
521,1981,3590,4052,4678,8214,8386,8578
522,1984,2318,4055,5940,8214,8388,8579
524,815,2318,3429,4867,9198,9349,9500
524,971,2321,3121,5011,9199,9352,9501
527,816,2161,3430,5012,9199,9352,9503
528,1146,1325,2492,5160,9659,9804,9886
532,682,1327,1492,6618,9661,9806,9882
534,1805,2503,3126,5320,8742,8912,9058
535,821,979,3127,6464,9205,9359,9510
537,826,1647,1815,7087,9208,9362,9518
537,980,1494,1994,6918,9206,9360,9511
538,2507,2972,3275,5479,8230,8407,8592
540,830,1653,3444,6791,8749,8926,9067
543,693,2663,2975,5025,9211,9366,9524
548,996,2335,2513,4236,9681,9820,9871
549,2181,3133,3615,3772,8751,8931,9068
550,696,1829,2183,6630,9214,9370,9528
550,701,1005,2822,6798,9220,9375,9529
553,1510,2184,2346,6638,8756,8936,9077
554,704,1661,2526,5180,9689,9826,9860
557,843,1351,1833,7279,9225,9378,9534
558,844,1511,2676,5033,9690,9830,9858
559,1175,1837,2190,7451,8763,8945,9080
564,1845,2030,2196,5191,9237,9389,9548
565,1017,1180,1367,6492,9700,9839,9840
569,4547,4740,5196,5662,6136,6495,6655
570,4548,4742,5359,5822,6138,6323,6498
571,1370,1856,2037,7790,8626,8789,8961
571,1372,2037,2371,7630,8268,8789,8962
578,871,2045,3169,7129,8452,8792,8964
579,1535,2214,2704,5206,9104,9252,9406
582,734,1384,2557,6969,9106,9253,9415
582,1030,1202,2218,7479,8969,9106,9414
585,1387,2226,2561,6831,8641,8796,8973
590,1390,1541,2230,7816,8653,8803,8977
591,1216,1397,3671,6682,8654,8808,8981
592,887,1051,1218,6980,9573,9727,9972
593,746,2073,2233,5083,9574,9728,9970
594,747,2399,3041,5388,9124,9274,9433
596,1710,2728,3043,6989,8141,8297,8496
600,1226,1557,2077,6695,9130,9280,9435
603,1063,1411,1560,7507,9133,9285,9438
604,1234,2581,3201,5880,8675,8832,8993
609,760,902,4303,5556,9141,9288,9441
612,2088,2416,2898,7004,8153,8323,8506
614,1571,2901,3063,7008,8008,8327,8508
616,1247,1419,4151,6042,8686,8841,8998
617,3069,3215,4001,6045,7518,7689,7846
620,1264,2268,2745,6557,8691,8851,9004
631,1741,1936,2104,7024,8697,8856,9011
633,920,1590,1742,7192,9160,9304,9459
635,1100,1592,1747,8348,8703,8859,9016
637,1593,2110,2606,5122,9161,9310,9461
638,1596,1753,3393,7541,8180,8360,8539
643,1951,2117,2447,6238,8709,8869,9026
645,1283,1953,2120,7387,8712,8873,9027
648,795,1110,1604,7873,9170,9323,9477
653,1464,2460,4848,5444,8196,8375,8560
654,1300,2139,2630,5290,9177,9326,9484
656,1305,3743,4202,6431,7734,7881,8048
657,958,1472,2309,6596,9184,9336,9488
659,1312,1976,2151,7229,8733,8895,9045
665,813,1481,3750,6607,8737,8898,9049
665,1483,2159,2794,4863,9194,9347,9495
672,1142,1628,2960,6910,8738,8901,9049
673,1324,2160,2488,5312,9197,9348,9498
674,973,2652,4056,6455,8217,8390,8583
680,818,1797,4684,5318,8741,8907,9055
683,1152,1493,3436,5164,9205,9358,9509
687,1809,4226,4369,5019,7750,7914,8226
689,1159,1340,1998,8078,8747,8923,9066
689,1496,1996,2171,6919,8746,8920,9063
689,1816,1996,3440,5325,8747,8922,9065
691,1650,2176,2510,4878,9210,9364,9521
693,1818,2003,2512,4878,9210,9364,9522
694,3771,4374,4526,5635,6297,7265,7438
697,833,1001,1165,6929,9685,9822,9868
698,834,1167,3450,7096,8751,8933,9071
704,2675,3286,4535,5342,7445,7927,8086
705,845,1010,2020,7279,9225,9381,9535
706,1012,1664,3290,5184,9225,9381,9538
706,1012,2023,2531,6943,8762,8944,9079
706,1356,3146,3460,4540,8765,8946,9081
708,1013,1357,1665,7108,9226,9383,9540
709,851,1014,1177,8094,9230,9384,9541
709,1359,2194,2685,4895,9230,9385,9543
709,1843,2194,2834,4260,9231,9385,9544
715,855,2030,3472,7777,8096,8438,8617
720,3778,4536,4873,5773,6075,6664,7581
724,865,3163,4099,7300,7790,7951,8108
724,866,3802,3949,6327,7952,8109,8271
728,1193,2040,2702,7470,8450,8627,8790
728,3317,3949,4403,5055,7126,7630,7792
729,872,1198,3017,7798,8630,8792,8964
729,1197,2555,2703,5058,9103,9250,9405
733,874,1030,2854,8116,8632,8793,8968
734,1537,1692,3487,6152,8634,8794,8970
736,2052,3330,3664,5843,7969,8125,8281
739,882,2564,2715,6675,8650,8800,8975
740,1699,3332,4114,5534,7973,8129,8479
745,1055,1219,2871,7658,8655,8812,8985
745,3339,3965,4780,6165,6525,7151,7330
746,887,1221,1706,6169,9573,9727,9971
748,889,1056,3346,7497,8658,8819,8987
749,892,1057,4295,6535,8662,8819,8991
752,1903,2576,3197,5092,8665,8824,8991
754,896,1557,2406,6537,9132,9280,9438
758,1908,2082,3518,5239,8672,8831,8992
760,899,1237,3056,6187,9135,9286,9440
761,1415,2416,2735,4802,9141,9288,9442
763,1418,1727,3527,6042,8685,8840,8998
763,1917,2588,3366,6378,8156,8326,8506
766,1077,1573,4952,5105,8686,8842,8999
767,2903,3068,4155,5563,7688,7845,8011
769,906,1574,1731,5717,9606,9756,9941
770,2745,3070,4314,6045,7519,7689,7848
772,2266,2596,2745,5567,8515,8689,8850
774,2912,3074,3219,4816,8168,8343,8694
778,918,1269,1427,7695,9156,9301,9456
778,1092,1270,2601,7697,8696,8856,9010
780,1094,1430,1587,7191,9159,9302,9457
783,1941,2275,3867,6403,8025,8173,8533
788,1102,1595,1750,8176,8704,8865,9020
791,1945,2112,3728,4829,8706,8866,9023
791,2112,2611,2763,5126,8707,8867,9023
792,3231,3556,3733,5584,7203,7868,8033
795,947,1112,2127,7046,9171,9324,9478
795,2454,2775,2939,5919,8189,8372,8557
797,1114,1452,1608,7051,9174,9325,9479
799,949,1767,3096,6755,8721,8880,9033
799,1461,2776,2944,6893,8195,8374,8558
800,1119,1611,2778,7053,8725,8880,9034
800,1612,1769,3100,6076,8726,8880,9037
801,1612,2139,3883,6429,8197,8377,8562
803,1465,3251,3416,5927,8198,8377,8563
804,1305,2140,2463,5294,9178,9329,9487
805,1127,1773,3578,7571,8201,8380,8565
806,1617,2638,4490,5452,8050,8380,8567
808,1130,2785,3748,4857,8733,8895,9044
811,1479,1978,3116,5937,8735,8897,9047
818,3433,3758,3905,6288,6458,7590,7750
820,2166,2656,4688,6099,7590,7909,8072
820,2654,3435,3906,5620,7590,7906,8069
826,3274,3438,4516,5019,7258,7755,7914
828,2173,2333,2661,3915,9208,9363,9519
832,1344,2005,2813,7759,8236,8415,8596
833,1165,1505,1827,7918,8751,8932,9069
835,1168,1659,3616,5964,8752,8934,9072
837,1509,1660,3284,7444,8241,8424,8601
842,1832,3139,4380,4534,8244,8427,8602
846,1352,1513,1836,6309,9225,9381,9538
851,1177,1520,2537,7111,8769,8950,9085
853,1177,2026,3153,5985,8771,8950,9085
854,1364,2029,2688,4897,9236,9387,9545
854,1521,2027,2538,4896,9234,9386,9544
855,2837,3155,3300,4545,8253,8438,8617
856,1181,1846,3634,5658,8776,8958,9091
867,1027,1194,1685,7473,9102,9248,9404
869,1028,1534,1685,7129,9103,9248,9404
873,1198,4275,4407,6506,7308,7635,7798
875,1536,2049,3813,5840,8461,8632,8794
887,1705,3341,4424,6348,7491,7822,7982
889,1056,1223,2074,8295,8658,8818,8987
892,3427,4896,5221,5527,6260,6824,6953
893,1406,1554,3974,5695,8664,8823,8991
894,1060,1713,5869,6030,7988,8144,8302
896,1408,1557,4131,5695,8497,8824,8992
897,1063,1716,4134,5697,8672,8829,8992
899,1719,2084,4300,6184,7996,8316,8502
901,3515,4470,5203,5825,6177,6458,7451
902,3439,4409,5516,5906,6246,6568,7014
905,1252,1573,1730,8010,8687,8843,9000
910,1577,2264,4003,6556,8013,8163,8514
919,3075,3383,4452,5426,6874,7851,8020
921,1591,1745,2437,6733,8700,8858,9015
923,1274,1591,2760,6877,8701,8859,9015
924,1275,1749,2276,7196,8703,8860,9017
926,1102,1594,5579,5738,8176,8351,8534
930,1277,1751,3870,5581,8705,8866,9020
933,1599,2113,3230,7041,8182,8362,8540
937,3235,3558,4333,4639,7547,7718,8033
947,2623,2933,3737,4645,8188,8371,8556
948,2775,4649,5138,5285,6754,6891,7560
950,1297,1767,2298,7052,8723,8880,9033
950,1300,2138,2630,4995,9177,9326,9484
951,1966,2460,3568,5922,8197,8376,8560
953,1300,1771,4483,4848,8726,8881,9038
953,2306,2462,2779,4852,8726,8884,9038
954,1125,1306,3885,6078,8728,8885,9039
975,1147,2799,3597,6287,8219,8392,8584
975,1632,2323,2964,6913,8219,8391,8583
978,1635,1992,3271,6916,8224,8396,8588
978,1805,1993,4060,5953,8225,8397,8589
986,2660,3606,3765,3913,8076,8403,8591
1000,2338,2977,3446,6795,7603,7760,8081
1002,1348,1830,2672,5028,9217,9374,9529
1006,3136,3778,4078,4378,7613,7927,8084
1007,1170,2674,4079,5802,8242,8425,8601
1008,1172,2827,4381,5180,8244,8429,8759
1010,1351,1662,4718,5975,8245,8431,8608
1012,2534,2681,2832,5648,8248,8435,8610
1016,1360,1669,2195,6952,8772,8951,9085
1017,1179,1365,3633,5988,8774,8953,9091
1018,3790,4546,4880,5461,6084,6680,7541
1027,3013,3166,4754,6145,6962,7303,7630
1028,1195,1375,1685,6963,9102,9248,9404
1029,1686,1867,4567,6663,7798,8115,8275
