32585,25698916,984432058,990839828,997794242
11015665,57152886,973590630,976267474,981274718
32610632,259252991,896961370,903128660,907259251
62752881,184508643,912988566,917767367,921814320
69929174,314773844,862827880,872950845,879205578
92488037,368842711,840018414,844711993,852765793
106246105,226127451,884713348,888894484,892934834
124495162,409228034,812195039,821642476,831155771
23846056,92953351,114953259,915530866,924114845,927726322
24024634,48964060,56850544,932463674,962380324,974717924
24138766,29252383,36887019,949142870,974919632,984373013
24407226,44003445,48886249,950938645,963752115,966886103
24645889,30544220,56980546,912375511,983931541,990393029
24898473,38598362,43162437,925089478,982025427,985179150
25702883,41547074,57474229,931152639,969235712,974638231
26267315,51815267,83020799,912681470,958029009,968022578
26303833,37699388,42705964,935223944,976378233,981153320
26309440,36011119,44243740,931330960,976561423,985175283
26874592,38825083,47394074,917816171,982585689,985672006
27264044,60459930,86714775,936623798,940569460,947333131
27625784,31066554,40660364,927749303,984125403,988288297
27681801,30360407,80318137,946319709,952293070,962888240
27784293,35511335,70302878,950969349,954900768,959545350
27850262,45914498,62078783,914519932,973465866,975287119
28158476,33179286,45015911,923716654,983650296,986080557
28203274,55046630,61865126,899106232,974969903,980556780
28210300,54605087,62234402,919930398,964747853,969302779
29113532,75008814,87849165,901127900,948758546,957711698
29135567,40621177,46099655,912292244,984620817,986638329
29334965,41069463,58533767,898587633,985195035,986673971
30006099,36872130,51445733,955737727,957912213,967519583
30159630,69036233,118160715,917797754,924782509,939125532
31220629,44611015,53789429,951149570,956013981,963105479
32072732,61513334,66283742,929644918,944603934,965348255
32281269,36398587,58569319,912146755,975539790,984714007
32480647,59684975,75337078,938686452,943134565,950107415
32833870,60400298,74962761,899071488,962875179,968697654
32903029,44897769,60498449,915564702,969623457,976426667
32941606,49956072,89220027,935960155,940536738,951286880
33107318,63013740,85799854,889074785,962761467,964995102
33541744,58034547,71147779,889470144,968684898,978257682
33877274,39122623,55363048,945851609,956368684,969071420
34087093,37644321,50351575,951971751,957680168,967049422
34186066,42869071,70371880,910607726,967810930,973621558
34766526,55275958,65269631,907160935,965362827,971605110
34790032,45488024,54637112,922889339,966930994,974829008
35017396,39017396,62752450,911998017,973874394,976311163
35243506,42146644,78655713,911763736,964696535,967414560
35809518,53204621,64905031,936971942,950482645,957445550
35880189,44280738,51132587,913490609,974778716,980330823
35918439,43994986,53967934,948030453,957252652,960500928
36041368,63620014,79267040,926264605,944912828,949151516
36840058,58806656,145062973,909982681,921122004,927529151
36891498,42516400,47523126,943323709,960911615,968253620
37097360,47672410,57036659,948589446,952537757,956796482
37380029,55763234,135379896,915514019,922404465,932350257
37417654,60308298,106319168,897866576,940550164,956823043
37555750,60221137,185344413,900740279,906124304,909142188
37834551,50902948,62391006,891417176,976151828,981219136
37863435,40305783,46236237,931206943,967224302,976290766
37903473,56220730,76762090,939004545,943161587,945928120
38108674,41661024,64660196,945416511,951465849,958263527
38372757,45976858,86990559,937347459,942482322,947971501
39108389,72106131,98948871,924318736,930700176,934769993
39593118,67724393,77624626,901451424,951925727,960811240
39876217,49621742,78268963,877764328,974658305,979192831
40158069,50334769,76479886,897171905,964708906,970771905
40220845,44573096,81105189,906473552,962406066,964985050
41146999,62721341,67977824,914857179,952848530,959550785
41257309,59486285,249913625,878020384,883997206,886767232
41334901,76486006,224524652,878437457,884610753,894171080
42643169,46903759,82090832,937401621,942313030,947931450
42673334,69933299,98008738,892132689,945688499,950324066
43094101,143805028,253200132,848355105,853681606,856907772
43150839,62405710,71939859,916027315,951124015,955231242
43447973,55006028,75300099,937810011,942797947,945615823
43507346,53628653,70945907,882934883,971413522,977543186
43795279,57371871,74729650,882665115,966183799,974520016
44139942,64074976,71263117,893853807,959875610,966237004
44596641,70776947,200861723,883008352,895141926,904928722
44654063,63671891,69700062,920829868,949584671,951386932
44872267,55872538,85611677,862569333,971978910,978052440
44904965,92010259,176652526,885151910,895581129,905367181
45408805,65822737,119486488,913366812,922908476,931751502
45449004,52099462,72708527,934923010,944123498,950174918
45458286,49611987,56552547,916598073,963774495,967317212
45714166,54638416,126336342,915378366,923991215,932873428
45783569,58742197,65141432,877454188,973709108,978356967
46110104,67170967,77362589,853348298,975515646,979461694
46611117,51085094,58171315,897197536,968784580,976901490
46772882,57630552,177639392,901094836,906410228,909465842
46984561,50932498,69895782,937483984,944449215,949652928
47683608,64998245,103081513,918668942,926147162,939299659
47879596,52708281,77594957,899302129,954208799,968139014
48503711,82674676,86780727,910814328,925859890,944817739
48727461,98022353,103705749,906948961,914487537,927426906
48908333,62282499,77402376,931460161,935541776,943965871
48968469,57736601,75198071,913721763,945489167,958813967
49240310,54577120,62654016,923959058,946766320,961593935
49257345,71121466,76738541,889130318,951667340,961967869
49280982,68663631,81675416,894926655,948004382,957040316
49423005,64098421,81116456,893558667,954636904,956772710
50405380,81449040,94984177,848563177,957096986,967397481
50469768,61870741,112193025,917000482,925228434,933175862
50485925,56648760,116261255,915782687,924609076,935393209
50838850,62664145,83926422,916794494,939239844,945405849
51027094,57953390,84070817,903660869,947546615,954533093
51560989,86582331,139998780,899184358,909320001,913034506
51666500,75141830,102217612,898990505,929184414,942211162
51738184,57646579,79385805,881553641,961105549,968049454
51867545,65379631,170481855,899058558,904046731,908265467
51905371,63589867,125130421,909994919,921169944,927584094
52868884,64392159,73829022,860171708,969226543,978279401
53463999,65894488,101170252,917680281,923890622,937222054
53738972,90697599,116858750,899178508,907489385,930861497
53749691,102788959,118756955,890590537,913678619,920169390
54017138,66236682,280000874,861744804,866713312,870267648
54264155,66780399,157686659,901423122,906782834,912575102
54505175,84300617,250635456,862519505,868898824,877880598
54616324,59642208,190400169,891128619,900207201,903405642
54998118,81599182,109171144,880627933,930495218,942291171
55034393,64668345,120342752,905228691,921748122,932744620
55607039,63719476,92137250,855331443,963457549,969718131
55739244,62150311,66474002,931703583,937562064,945810608
56306054,59541542,191841461,889624163,895724613,905821677
56729448,112411658,121999910,897258874,902339746,908591718
56838786,68609454,73191274,893239272,952021258,955687152
57000720,62430622,78228770,917622185,937570631,946002982
57641220,62469647,86057348,899335848,938535397,955789733
57989938,71022152,102865716,918137724,920469608,928610960
58011875,64640606,93811022,873469666,950676747,959012151
58043923,70706471,80253077,836794629,974510373,979417298
58197270,69419322,209991890,880921053,885253218,895253176
58573410,73274217,83890793,846990302,964584167,972234861
58573465,77165911,90045212,848700721,960390399,964273357
58641804,65030233,67172031,902338902,947691623,958925113
58972366,77763147,102038787,915631771,919227915,925601180
59035831,142560211,290762165,829495519,835830366,841670476
59081978,83273862,95878546,898162965,920129973,942255343
60485010,82146604,88877978,850644504,956328478,960824442
60520468,82148394,112459100,908341626,914911429,920540083
60753332,65804913,71287077,877436550,960833933,963299320
61262236,69010819,82750956,874358311,953029094,958607719
61418030,100194969,107386218,839880179,943885494,946897848
61714169,88173914,248825349,862261341,867603473,870654355
62319872,94239753,107943006,842410811,945087705,947758751
62331309,81021291,99125915,881196407,930429301,944874852
62923077,68976860,109286999,912126616,919902387,925765334
63118988,89661699,116322091,905016152,908817801,916022530
63325915,74067674,82588422,917644266,927561338,934030139
63636400,88466147,92610805,881523100,933608720,939518891
63930876,85754152,254600487,859288241,866043621,869449311
64043296,90156314,248205987,861121080,866349760,869831571
64050821,80126342,95913648,850472622,948384758,960059613
64159450,126214972,251737139,847686777,853339812,856434213
64209630,96748516,103564490,884842499,919601839,929749092
64929328,72141204,120481177,885928371,922382406,934003182
65817504,70324628,79976622,885811349,945743700,951236393
65988837,71811544,91545957,836349679,963410765,970481179
66260043,76860631,114824803,817053378,959546609,965281177
66328332,73276222,84629016,914563618,920662883,940010881
67255475,91412887,141669607,892220323,900234577,906475661
67998480,82402899,148155795,893110118,900707900,906887728
68166751,71896903,83973446,843399574,963501214,968266964
68432099,78413912,83695061,864951460,947705731,956731983
68655696,97546298,279551273,847047910,851924969,854620288
68994749,82676717,85058206,855339063,949835807,957110040
69028725,76428674,100011396,830658857,959729980,963479257
69545115,78528884,96776177,908547545,918641468,927782136
69721791,91342585,103574689,870300008,929726319,934214114
69824657,75305256,90721393,871713920,941070308,950134364
70101954,76380588,91109114,864077362,947097881,950342370
70203291,74931113,87954325,871422694,944642917,950101934
70623288,121381479,206301366,860565585,866673415,874027143
70683241,73063480,92889102,865512388,943442637,953146412
71599278,82580857,124043574,829822801,942954127,948075069
71611373,111709776,163380344,880542725,884093381,887497637
72383978,99595819,216261188,863381365,870205548,878055032
72836967,114347815,148340714,881929987,885634173,896664134
72874019,83629377,145929275,892153624,897824520,906521788
73435378,80364705,103117799,884053258,927718295,930325600
73451856,95513585,101758345,902803836,907823656,917733107
73633554,88342509,93606509,845766299,944550052,953151962
73681551,78243381,194035855,881206025,884312411,887971251
73742803,106650626,146417627,882879747,886407995,903028093
74052728,146811230,339296142,806744347,814119048,818290837
74164642,80475860,105897350,812565560,960153064,966372554
74509450,84687386,135761649,885723447,904708605,914318874
74688446,80536793,106354892,854223133,937369505,945735881
74884570,81787544,94707308,846159314,947956283,953336248
74918289,79940282,90474346,886870052,926661506,940646205
75230822,82754002,123688544,800462651,955526284,962309954
75352270,91589978,115736175,797936294,955546036,962671540
75383803,79970150,102819345,868740929,930201383,942231230
75406719,82264834,122946628,882598274,915946203,920589329
75417851,79726671,81269160,888320894,933828477,940719427
75446037,79790478,103005270,850297474,944737822,945906925
77037312,90765478,117336869,854822177,918954852,939942911
78008068,111582215,161091683,880511620,882467286,886165226
78134636,100354416,217747538,861074111,866812095,875530965
78315967,95831623,169430145,881533154,884572798,889511934
78411465,93604482,110531337,811469303,948474571,956265297
78826598,90886233,105883238,873395613,921723261,928209280
78873800,84743416,137156606,868559331,910262794,919351582
79392055,122111976,348730910,809448108,817049797,822028076
79456118,99232405,114683320,846492871,928354996,931146194
79627463,95650565,107972952,874972081,917723490,923303263
79702573,84210063,96925483,849377247,943702426,945891085
79834633,113503649,124831826,821991196,924684665,935003117
79934974,89094868,96230163,847220737,941054779,946294711
80038276,115809549,136604255,800226782,931445301,935151879
80212387,94516523,97192388,835794800,945446634,946312482
81262065,108728321,114844713,823276100,933797513,937865193
81456421,95871108,215952378,863171775,868966887,874537081
82260080,119869593,254912135,840377617,848495893,852886013
82326226,111341761,114946772,825606378,931235033,934426566
82555144,150906514,260223668,829227745,835224477,841109180
82576546,90854418,95012313,879483733,921134144,929698725
82651542,97398366,101701163,815888069,946840257,954345007
82892866,99070528,104222963,811648532,947090132,954352633
83114874,112797004,143187472,879990978,887223798,893457723
83212083,110644415,250944922,845867492,853038812,855665631
83234509,90245449,120341564,803641964,947195393,954596292
83445087,99673446,202637479,864275197,870366909,878951272
84019071,91777316,104945475,845669484,934465611,938572361
84268353,98768268,111590469,871265845,915099288,918780235
84540567,110371199,112536894,879942611,902774485,908943750
85171296,93036470,97011532,843528012,931041906,949991112
85206365,88713783,110436353,838461755,935561853,940454067
85578316,94876990,113722689,871587832,915387188,917645460
85734087,88986252,149660917,881763698,894071362,899372394
85782558,107027671,145101143,878673129,885989902,896288109
85798860,99894494,272152901,839788950,848278387,852829731
85806957,101322315,133988946,821581653,923933978,932299321
85985362,185843536,284060018,807030523,815014306,821888108
86055271,107713122,117403254,874295713,902382002,911754003
86150745,108681894,120744476,829320981,923952166,930538639
87491829,91033966,159895492,880659080,885171378,895156644
87931526,120052045,179620563,864464471,867427054,879402791
88376114,105431638,112176122,891636949,896908383,904719978
88479551,98341132,144850126,847715437,905198459,914609645
88529041,162941465,241668664,829041416,833265323,843430404
88557423,99552306,127784158,830385549,924301532,928658406
88881346,100459720,198719759,864135673,869088100,877880825
89094379,121617668,278982864,829723859,836444883,842972622
89156290,104069916,113666085,816517782,936482070,939184913
89270014,100885112,104975446,862642553,914950717,927084486
89300586,99465613,133936777,868158127,899723206,908615229
89633153,112205422,286654507,830676989,837244359,843542047
89657483,123737717,131980602,794995304,926926174,931407374
89805303,106762117,310492762,826586888,830005406,835774776
90758327,117665999,147225967,826759368,905846328,910812012
91220410,96774607,121733005,831850042,925824937,932446259
91301327,103231061,122695146,808690326,933904195,939113052
91524333,101416943,196304789,864415877,867008559,879099713
91650542,113757403,240281553,845403286,852789883,855418328
91673405,110368322,127453547,884734592,890590251,895097009
92025880,124045197,130051363,846878234,895638772,910318368
92394560,98510228,110099893,864030799,916448734,918387943
92451258,96503697,136666780,872937094,895724063,904638151
93090588,111924048,121071500,798305796,935954434,939211032
93363942,148328915,255533033,828564137,832089844,841793188
93989554,101981344,122695095,813192446,930611659,937499920
94025400,122264001,152605691,866820549,878536435,885243777
94049591,97065946,122827351,816330691,930843457,938089242
94732122,103255333,115411431,797559345,939854941,948044557
94817424,98584239,128149775,850395619,911628580,916041600
94939716,100404435,121421432,830931911,921634989,930478782
95033056,120337608,129699362,772039517,937200864,945634048
96008863,99313686,129798013,787803841,940307820,945682100
96266610,148461223,159850151,843810668,872337343,878156334
96403297,107141494,174026747,866071354,875636975,880582030
96470231,105716090,119886328,786774985,941909006,948929128
97772129,112281647,154702111,866189482,876459817,892540692
97794990,135850089,265227231,828377505,831540204,840211733
97811314,104247401,110009074,853249997,916056588,918307457
97826952,119094207,225801269,848070269,853516686,855468151
98476381,141961490,174740174,850792086,860194571,873688036
98773186,122929103,200470990,850021616,861228790,866474727
98998612,110140797,405251045,789031581,794857049,800919686
99344211,116051729,143282139,803703747,914431771,922032130
99558875,104025034,123817931,847906977,902960360,921395161
99693866,108463386,139084199,812200513,918041892,921822889
100072750,108466851,132895377,840401231,905690493,911656355
100347573,160682314,284403364,809903240,818022663,825753362
100467038,112648123,132469990,777482553,936240861,940109374
100564215,145971557,237126146,833203075,838727360,843640890
100565093,116189818,229983722,846692911,850928778,854423047
101097033,109075965,137214765,876850635,882866208,892676580
101176334,108687756,235003515,847471377,852002167,854913578
101193485,105689989,131775376,810855162,915814138,933910736
101428962,105713566,115647802,797820775,934858869,943670839
101627669,117305026,225343885,845887923,851072325,857861271
102151402,110650302,141076011,874551308,878863629,891848913
103015266,116630129,121391556,817451041,918055762,922657449
103077863,125396578,139319871,849554556,886005969,896317176
104818898,129215007,290152657,818076340,823631588,832877656
106107641,116325531,365138104,795704746,800826949,814717805
106177792,137309005,208770602,843604265,849708352,854158241
106465321,148844696,153166314,798052684,891933747,900298265
106642603,112189433,140051138,795771042,920452885,924598046
106791009,133555074,306509119,809746293,817704472,825488427
106943179,130479278,135102300,777400042,922748775,926350322
107257535,123240699,144656729,832083351,887051290,904759352
107715249,128608226,200330767,848862068,853837755,860273348
107963921,119648330,126334031,794583436,923653605,926720937
108158849,113373934,154843916,827749516,895723599,899290128
108551024,143074544,304288643,808254697,814588674,820218845
108659208,114077229,133323821,810280135,915412876,918208689
108682213,144212209,259934739,820820525,827572768,837928099
109024836,115098781,127831772,804135774,918411070,925133619
109634205,120250192,133510070,851583647,889252537,895389351
109771028,114158898,156519142,797560962,908132215,913262557
109903399,117619332,126512600,811324297,915509845,918902102
110191152,118926363,148470810,784305830,915953401,922022814
110269211,117801087,128685308,781514412,927023882,934062840
110516246,114903930,119408618,824103592,913885845,915977841
110736273,129097535,133974034,761965021,929468430,934454971
110835837,160550932,383997384,778135853,780163242,785870987
111289102,120066953,362236703,797995245,800663116,807077441
111429132,128511805,176801181,826751778,875966549,879986525
111497694,122487854,150881148,759227946,926640562,929089792
111682375,131217442,140248625,849628955,879669576,886456595
113233457,118710419,135529333,860027164,882227777,889947360
113262680,150423672,162762629,837023504,861338163,874154897
113507224,129992801,239744903,833290514,839536283,843768153
113843385,130058548,138071944,808709712,901427802,907271889
113864360,121344012,375677240,789431488,798057974,801048816
114090138,181842319,362819244,776184795,779824242,784215813
114098552,136368562,342564647,795370196,800707750,810875488
114646227,118171500,141241164,797315577,912416986,915492612
115219238,120901843,201305928,850584760,854273287,857099405
115979163,133666437,147074360,740738472,929903623,931468202
116009708,196172124,354340156,770701117,778100638,784110566
116436378,134682232,166839029,805068646,885457051,890747039
116489679,121296240,130072650,807183129,907954588,916173511
116898340,126905029,130660566,808948956,905251598,911273435
117040574,159414293,369443130,778094769,784601840,790475153
117190334,127036141,153777551,770577262,911403006,919227661
117363547,133404072,146480919,774008663,910935219,916966642
117890838,131332132,251584335,827905348,830732401,839576799
117942306,147318659,151410194,757960299,909745236,915408824
118094498,134852209,170924609,848737475,859379922,866971116
118149308,123238269,130886247,838190156,889697508,898762867
118229076,137290214,304768576,805870532,811720519,821678945
118831476,142693499,164596455,765167759,902270357,906274631
119101064,139624469,157069958,793126636,888259594,902627621
119109420,122220393,127966493,871181057,875097423,884424199
119263591,127011075,296965868,812085668,817620593,825867137
119608534,137199017,142638257,832787938,880886244,886736022
119837471,131172254,147790801,742946274,926849298,931043883
120046190,121973664,274243165,819794795,826656956,836375048
120732128,130408147,137687370,820594550,893501350,896964876
120967449,163877817,216244315,816384412,830347660,851584647
120980901,127920534,162889877,857212484,861663083,868457461
120982523,128577228,144577366,851597267,873584417,880461881
121111924,155260235,443547874,753190752,760769965,764895457
121172723,147551594,343175776,787370875,795704826,804106822
121199551,127198416,150504603,759355860,917507148,924166045
121338823,132223942,158143781,767493780,907225441,913295774
121447379,136946734,261398712,819028797,825740625,835197150
121827467,235631646,380735592,746272083,754763672,760122546
121903080,129068587,134882333,767604803,916795163,928763781
122491675,144097522,276119895,810412498,818667493,827875878
123288299,128991046,177940195,801602634,880146724,887621193
123326454,153447188,159012175,789568814,877696434,896171687
123393443,126443550,164878741,758858550,910128551,916277047
123728728,136346505,142178573,751311273,921410533,923795485
123911869,157550434,377987342,777856884,779322461,782295260
123941040,129790778,154828147,795872339,894522061,900452946
124000693,129295697,144529581,835656849,880400182,885096575
124065599,141263948,383493787,777815868,783973278,788825722
124389109,147533876,177690506,748032893,895939122,906133380
124973262,143179632,149083856,737100594,921052112,924300709
125021751,160362431,261091677,810424523,817094887,825469812
125498875,133733775,147277762,780106317,904245828,908282266
125652389,141185401,189127472,747769302,890559327,905035422
126624612,163516342,291639795,799265611,803087122,814886830
126961968,135262065,139968077,771197696,909552759,916653774
127536158,132338539,178117378,763738095,896064249,901527370
127582698,133158275,146916624,780300882,902409540,908523736
127795257,140580580,338357443,789643905,798137683,804462132
127866171,130721016,323057757,799314634,803155160,815385744
127943188,154367331,195082947,790462093,861466599,869839185
128198109,154832074,258001505,814075805,817731654,825956017
128532896,139849319,160455270,846166935,859726628,864776631
129106532,148959246,334780111,787270295,795498720,803298962
129298196,147270441,371326072,777907702,784416565,789371463
129603529,158715226,177517873,711114443,908179642,914599424
129824517,149251837,162918462,763509048,894924318,898895509
130012725,145458435,350246540,787022579,791119118,795791108
130033874,143512909,146265277,814402761,880611752,883929618
130123967,160380445,172661231,790377487,860574599,885575923
130157635,142029841,428428743,757032843,768566894,773429828
130206943,140015344,147613208,755694558,906744430,919113808
130901330,144941241,150800291,754061062,906703121,911992455
131021512,139320783,159698891,748406404,908958148,912387428
131125222,144825452,159068083,767795911,895841413,900485386
131147165,178377203,189539972,828636323,832418577,838748435
131271146,149046472,156069026,765133724,892863904,905607693
132027448,149494539,166474273,806589167,871072887,874259922
132237454,147925515,331316324,787878850,795927674,804629815
132623521,137233709,337544203,790320948,796766907,805346457
132696232,151541374,157724355,754491270,898192278,904522559
132740012,189668843,333622613,777483544,780448533,785703644
132966181,142407903,184998274,729994467,901614294,906931580
133120739,176457912,390932854,762147198,765789480,771244214
133155235,151736271,370390849,777931333,779897977,785710233
133775357,136251474,140797165,750778721,917263799,920147655
133933562,158348801,161688692,840803389,849066879,856063320
134588562,153699606,365800191,778394857,780531397,786382809
134726578,161047077,516982119,722864433,729105130,734154846
134974234,143859711,157534610,762643346,897141403,903145007
135116240,165942910,297132896,794057439,799983145,806532979
135555255,142172714,147659805,758206111,906102880,910062076
135620533,171461438,356990985,773779770,779364563,782356015
135699449,156002923,164096004,783292944,876537106,883077417
135904010,140427944,154371424,764329894,898564365,905287222
137198572,161020923,307599061,790593628,798662228,804482825
137382487,158536829,168729965,796503064,862493891,876117498
137562129,145056998,153180945,756275637,900773104,906501636
137631222,145110696,464609650,743983179,748862628,759085808
137678677,163568020,339454865,782742605,785543358,790556843
137848490,146658516,156525521,717046949,917034995,924227027
137999232,157403770,162901001,720535383,907408872,913479265
138232875,146513050,153636069,763825915,896213203,901475499
138567245,158873859,176767863,739828352,887928008,897291051
138787822,173764889,641037888,671348235,681755650,692808269
139276746,145184890,154189416,850288550,854024802,856173858
139535606,158915396,171380927,758368671,884127495,886710569
140011996,143000311,325248183,789532903,798092343,803522012
140377066,165208922,195468262,760434882,857965579,879746977
140638829,159146069,190529649,829895158,835073201,844514962
140706647,157782462,181320001,747158478,883449512,888649545
141074785,153942568,166903158,748541085,891685173,896793229
141158582,205936594,423965002,737179700,741678751,749167819
141168620,187978501,242700668,800082758,809426561,817528247
141248057,155213191,198824645,744455918,873419622,886749478
141264718,183923931,326371130,778433086,781520512,788181728
141912018,157403722,302367215,793073889,799320909,804996246
142378018,164776027,444561471,743143597,747252546,757650671
142463205,154553718,176565329,818245311,851098355,856799919
142724575,145754160,154568525,804313106,868693448,883865754
142744203,159735772,201147653,716494493,886194015,892965400
142881915,152089976,448533196,741852206,752165845,762038324
142962097,161206863,166028326,719983282,901691949,907382307
143158827,150488498,164670892,720078332,907151520,914025055
143220735,150601461,157183378,788571852,875856698,883594982
143457877,171041492,183518921,738511145,878729081,883627531
144073834,200352415,317973065,775576641,779417731,782540855
144285928,154161831,194532442,730256039,886912531,889715717
