1699240,12444108,36435379,48728841,60485010,75352270,85806957,262519517,861466599,878673129,895389351,915378366,937865193,951465849,974510373,997003672
1699735,7589097,23972220,43663304,56838786,80364705,132223942,196050519,876537106,886912531,905287222,920129973,937401621,956368684,967837870,998946884
1799970,11322698,34087093,53738972,72199346,84629016,96503697,127011075,890590537,910262794,920147655,931460161,939471803,953362730,968022578,997680009
1808167,7750317,24067568,44573096,58559599,81456421,95513585,228218199,876764680,889074785,906102880,920589329,941531646,956823043,968784580,997794242
1848565,13254802,36872130,48964060,60520468,76486006,86057348,252671869,862261341,880414448,895724063,916598073,938535397,951497651,974536024,995406474
2050323,10844118,24006089,41334901,54017138,71287077,107963921,153166314,886372603,905016152,921395161,932463674,947861094,960390399,975515646,997103764
2105980,14201945,37644321,51319559,60799713,77165911,133775357,201182130,863171775,880659080,896751084,916653774,940569460,954352633,974638231,994538532
2446282,13107166,29441045,43278265,62469647,75383803,97772129,251474106,868968209,882227777,901775778,917645460,937201123,952848530,968697654,992897287
2523175,10932555,30544220,44003445,62078783,74931113,87931526,181698222,889252537,901527370,916022530,923959058,939854941,957692620,976426667,999554632
2568966,13412218,32072732,44596641,62664145,78873800,99125915,236749237,869088100,884351526,901934672,917797754,937222054,954846625,969623457,992429718
2606133,12125478,32281269,42673334,55872538,76738541,91524333,216045181,875097423,889511934,908817801,923653605,939004545,953029094,971669872,999625070
2639873,13318013,24407226,44654063,54924365,72141204,118756955,134588562,886456595,906410228,923991215,934923010,947862615,960824442,976772007,996886990
2668174,14323198,24645889,44711104,57630552,73274217,92137250,156155635,870366909,907151520,924166045,940536738,948929128,960833933,978816556,996553706
2914709,12443890,32610632,43162437,56980546,78528884,95831623,199022818,875966549,890590251,909320001,924227027,940307820,954596292,974520016,999471868
2968809,8913136,22316793,30881356,51597703,70255236,85985362,318409433,862613352,878242676,898587633,912126616,935446664,951667340,969116728,999587899
3246755,13156458,34262089,54638416,73633554,85058206,97546298,113262680,890747039,911763736,921634989,933828477,939518891,954208799,969226543,996513035
3252522,13264840,31066554,44280738,62319872,76479886,90697599,166609603,889947360,903028093,916041600,924598046,940454067,959012151,976766788,999249709
3291069,15051954,25272134,44872267,58569319,74884570,92394560,135761649,888320894,907382307,924300709,940550164,950101934,962030207,979461694,996178854
3416640,9266876,24748144,42461192,54616324,64905031,75406719,219579403,882665115,897197536,914911429,934062840,944817739,957040316,975194812,998137217
3473207,9327619,22448711,31141377,53749691,70302878,100467038,293576163,864077362,879483733,900740279,912148287,938089242,951766960,969718131,999436754
3515588,15825155,25367226,45408805,59541542,74918289,92953351,141961490,872454734,908179642,925060305,940646205,950743155,962406066,980285855,994318341
3541762,13680398,35387499,43795279,59486285,79834633,113666085,164776027,877696434,891849079,911273435,924301532,942279357,959961325,977369225,999246054
3547524,38627649,323501008,434485340,442458203,458316322,459856274,461989149,467963871,474130527,533784750,544351777,563558548,874551308,918668942,997939085
3630924,14483963,33877274,44611015,62752450,79267040,99344211,228072466,869140223,885634173,902344213,920829868,937562064,956265297,971413522,989779012
3675177,15815026,37814386,51738184,61262236,78134636,121111924,201202812,865255578,881126582,896961370,918307457,941070308,954900768,975099437,994519294
3713140,8856608,26703596,46121892,60459930,81599182,96230163,213132861,877880598,889470144,906133380,921134144,943323709,957711698,969235712,997102749
3815657,14695091,31613326,46099655,62391006,76762090,90721393,151983740,891125956,904522559,916794494,925133619,942255343,959641329,978052440,999246918
3920789,14194955,34790032,55763234,73681551,86582331,97811314,113373934,891128619,911992455,921748122,933904195,944405933,954345007,969381505,992425305
4088829,11448479,28210300,46406411,61870741,82402899,97011532,198620932,878156334,889715717,907259251,921169944,944603934,959301365,971996591,996150703
4333619,10482689,25416284,42516400,55034393,65804913,76380588,202442607,882934883,899335848,915387188,934214114,945405849,963299320,976378233,997981910
4468134,11340103,22642377,32480647,55739244,73435378,135699449,234158114,865904995,879746977,901427802,913034506,940109374,953295688,971605110,999119553
4605674,12887421,28545272,46903759,62405710,83926422,97398366,181088684,878729081,889733299,908265467,922032130,945735881,959545350,975337257,995175243
4622725,13066595,29334965,47812434,64043296,84019071,117801087,154300048,879012051,892965400,908282266,922382406,945810608,960153064,976657222,994457542
4655513,14211868,40220845,56729448,74509450,86780727,113864360,145971557,830972825,912681470,922889339,934454971,944670581,954636904,970387532,991705602
4700607,19751660,32903029,48886249,63325915,77362589,90765478,134974234,891636949,904638151,916966642,925824937,942618085,961593935,978055839,997340901
4723937,16177876,38372757,51867545,64998245,78268963,121199551,185843536,866673415,881433671,898564365,918387943,943670839,955789733,976554282,993537059
4905074,13330646,33107318,48513454,64159450,85798860,99693866,154702111,879205578,893558667,909552759,924684665,946105035,960911615,978455632,994293428
4907975,19914740,32941606,50351575,63719476,90854418,105431638,135379896,862519505,905690493,917541095,927426906,943885494,962564471,978410982,997192051
5292512,20975006,33541744,50485925,64074976,79726671,92010259,120732128,893284500,906948961,917644266,927529151,944449215,962733330,979298250,996451780
5309202,13966552,35455339,44139942,60498449,79970150,96925483,165605965,880400182,892132689,912692675,924609076,942482322,960811240,978257682,998676294
5403488,21580950,35017396,51361464,64640606,80282285,93036470,124043574,882163572,908341626,918411070,927749303,944912828,962761467,979600589,996406356
5678783,13159684,23242819,33894434,57474229,88376114,103005270,245102059,867199595,880582030,902338902,913262557,942291171,953753094,972331389,997477864
5803648,16223989,34766526,45783569,62923077,79702573,121827467,188860387,872337343,886640583,904046731,921052112,937633958,956731983,973621558,988208339
5844321,10485737,26243421,43447973,56250795,65988837,111289102,158274788,883008352,899723206,916056588,934858869,945857941,964985050,977235412,996354199
6011022,13854329,23689924,37417654,58043923,75337078,89633153,261147482,868214949,881196407,902339746,913678619,942313030,954841189,973769393,994779065
6173071,13470635,26874592,40660364,68652775,85578316,120967449,156581621,878863629,895141926,907160935,922908476,943161587,964076497,975251913,990891100
6293648,12117973,27681801,44185076,57000720,67255475,96266610,158536829,883449512,901127900,916277047,935541776,946002982,967422203,981518908,995648316
6353392,13883220,27373351,46110104,69721791,87954325,99232405,156787989,881929987,895638772,908615229,925089478,944642917,964747853,976901490,989635666
6518463,14726441,25027985,37868475,58171315,75417851,90758327,245468100,868693448,881348755,905353139,913721763,943134565,955687152,975148474,994180366
6725894,14064446,35866621,44833088,63080562,79976622,116436378,133510070,880787597,892863904,913479265,925859890,945446634,962751533,978356967,997807391
6819293,13640974,33322854,51445733,65269631,88557423,100565093,142172714,880146724,895086654,913490609,925601180,947931450,961651358,979261680,993821350
6972339,38841036,337848116,435100829,439952881,448693457,457621922,459588076,462526585,469695787,521549037,535332864,562959785,872445330,917767367,973709108
7278124,12743817,27784293,44904965,57646579,68432099,81269160,159976641,883865754,901614294,917723490,935617311,946840257,967675497,981674872,995328005
7413463,58533767,335089757,434711630,439153968,442939309,453703872,460065462,464492059,468487353,520539290,544352414,563666208,887223798,919930398,996512811
7458901,14711054,41069463,58197270,74688446,87491829,99595819,114824803,853339812,914025055,923952166,934479058,945337969,956796482,973213546,991229147
7719258,13335727,28051778,45015911,57953390,68976860,82264834,147925515,884312411,905821677,917816171,937200864,949835807,968684898,981779330,994870684
7792906,23156830,35243506,51815267,65829141,80318137,94025400,107257535,882790502,908523736,918641468,929099941,945416511,963752115,980879070,996158620
7822254,17341696,39122623,51905371,65817504,78411465,96776177,202553480,867008559,881553641,898990505,919351582,944550052,956011342,976561423,992082854
8003032,15115406,29850609,45449004,57989938,69028725,86990559,147942343,872937094,906475661,921822889,937810011,950482645,968978067,982025427,992967796
8007350,15503549,26014367,41146999,58972366,76452223,91033966,237312648,868966887,884204377,905367181,914519932,945077708,955824980,975948527,993585226
8776339,14904094,37380029,45737343,63118988,80038276,133733775,151541374,843128861,893501350,916173511,926350322,945688499,963601378,978722655,997393557
9000326,17088487,35158568,46611117,64098421,80253077,101416943,190153725,873395613,887621193,906473552,924782509,943069673,957096986,974682845,988202576
9163825,16181734,42640518,59642208,75141830,89220027,100354416,131217442,832089844,914563618,924114845,935003117,945891085,957252652,973297561,990839828
9266209,59035831,418075850,435018880,439402216,444449159,453767008,458882642,460222830,464797847,469998783,520820817,564118779,888259594,937570631,973590630
10029616,16779501,37555750,46984561,64392159,82555144,98008738,133974034,881206025,894926655,916569520,926720937,946294711,963774495,978931349,992210670
11015665,17760729,35809518,47166853,64299645,81021291,103117799,176587004,874358311,888666866,906521788,927561338,943442637,957680168,974778716,986891566
14351269,29425898,48968469,70945907,88713783,99894494,121344012,145056998,765133724,896213203,909745236,927084486,945615823,964970136,977089739,989345740
14399337,34186066,52099462,69895782,88986252,101170252,123288299,143074544,744004371,896064249,913885845,927718295,950107415,961967869,980057657,992871155
15479246,35164696,52550629,70683241,89094379,101428962,123728728,144850126,729894295,897866576,914857179,928209280,950324066,962671540,983537742,992705999
15947215,30001440,45714166,58011875,70371880,88479551,102819345,115098781,799535104,906782834,922404465,939113052,952792636,969016343,982661516,992837707
16080187,27234498,42421658,60221137,76860631,91220410,109903399,150881148,843542047,884734592,905846328,918780235,945743700,957110040,976278718,992354044
16140967,30805872,50902948,71263117,88877978,100011396,122264001,133666437,766171857,896664134,909994919,927726322,945851609,966183799,978106334,988288297
16159111,31049326,51666500,72106131,89270014,100072750,122946628,147074360,748862628,896908383,910128551,930429301,947546615,966677850,978279401,988256864
16297913,30360407,45914498,58573410,70623288,88529041,103015266,149046472,766050183,909142188,922748775,939942911,953336248,970176964,983138916,991425757
16722628,27401960,44243740,61865126,78243381,91301327,110269211,127966493,854223133,885096575,906636570,921814320,946463308,958029009,976517626,990838557
16861835,33179286,55522792,72383978,89657483,101758345,124973262,147659805,727903753,897824520,910318368,930611659,950938645,966930994,979427456,986638329
16906661,35328401,52708281,71939859,89094868,105713566,124831826,145101143,722339372,897958523,915564702,929698725,951286880,963038071,983602355,992612901
17107235,34003960,55607039,73191274,91650542,106319168,126336342,137382487,716740849,898895509,914487537,931407374,957445550,967414560,979435627,983817242
17341106,35520212,53997482,75300099,91412887,105901616,126624612,156069026,696842728,900707900,915953401,930201383,951925727,963479257,984442587,992199479
17688229,27001458,46236237,60400298,77037312,95650565,110099893,120980901,775443435,908547545,925228434,940719427,952610609,962888240,980330823,993611543
17804967,27416168,44897769,62331309,79392055,92610805,111590469,151650834,812200513,885811349,906931580,925765334,947090132,959875610,979192831,990804136
17827555,43089882,60455981,75446037,89300586,101097033,116261255,132469990,719747855,914599424,924930790,935393209,946312482,959550785,974190726,988693346
17898138,28422363,47879596,62752881,79790478,94239753,112797004,152666664,797560962,886736022,907489385,928658406,948075069,961105549,980810468,989169038
18077498,27431054,49092888,62721341,80126342,97794990,110516246,142744203,737179700,911754003,926147162,941054779,953050896,963501214,980556780,991850298
18346038,36336287,56552547,73451856,91673405,107972952,127536158,148381857,702412093,899178508,916448734,932744620,957643791,968253620,979582925,982932636
18357788,39876217,53204621,65894488,78655713,97192388,110371199,122111976,833290514,882595117,902407700,923890622,945087705,958607719,976999682,991243398
18610426,27625784,50405380,63013740,80212387,99465613,111341761,121421432,755218706,911998017,926849298,941616228,953146412,964273357,981274718,989760639
18825288,35918439,54637112,76428674,91545957,106650626,127036141,145393048,697063854,901423122,916027315,930366294,954230973,963849561,985087796,991213823
18930160,28021161,50838850,63930876,81105189,100194969,122827351,143512909,719713013,912988566,927350576,941909006,953151962,964995102,981574665,988280810
19084490,28588719,50271896,63620014,79940282,94516523,113507224,143859711,798492916,887051290,907954588,929903623,948866865,962309954,981211629,988921122
19119695,43094101,62654016,77594957,90156314,102151402,118831476,134882333,705013927,914609645,925443818,936657109,946719719,959729980,974658305,986357761
19362655,37834551,47683608,65379631,82576546,98510228,119608534,135529333,767835012,895253176,917680281,926926174,946766320,964144212,979502270,992203517
19433842,29113532,50334769,64929328,81787544,94939716,114098552,130058548,799314634,888278779,907959801,931330960,950676747,962843445,981219136,988475335
19559668,36458585,57641220,73956872,92025880,108158849,127920534,137999232,702683227,899184358,917034995,936482070,957912213,968892553,980045665,982406382
19599674,33346557,48607668,58806656,70706471,88881346,103077863,117403254,785783500,909982681,923716654,940010881,953549141,970481179,984125403,990454772
19777326,35880189,49280982,64660196,83273862,106177792,123911869,139319871,786065086,888894484,906703121,928763781,943851377,958925113,975539790,986811860
19880212,37097360,57736601,77763147,92889102,109171144,128198109,138071944,690962035,899372394,917622185,937499920,959546609,969071420,980953179,982145323
19907497,59081978,419781825,437293614,439530583,444561471,453772644,458926397,460873996,466205582,470402191,531236247,535322672,889130318,938572361,969733949
19986241,29135567,51027094,65141432,82146604,98022353,115647802,144941241,769214168,889624163,910062076,932299321,951124015,964720554,982904519,988167950
20004967,34933157,49211917,61418030,71022152,90045212,105689989,117665999,769202361,912146755,925327378,941969751,954533093,971978910,984199930,989545326
20124236,35278182,49423005,62150311,71611373,90245449,106354892,117890838,752114070,912375511,930478782,942231230,954804676,973465866,984620817,989046015
20145296,38139310,48503711,66328332,82580857,101176334,120066953,136666780,754603441,895723599,917733107,929688309,947333131,964377109,980958671,992086456
20516350,41487664,53967934,67172031,79627463,98773186,111924048,123941040,817868397,883627531,902774485,924318736,945906925,958646667,977316034,989318321
20567343,41688808,54998118,67977824,80475860,98998612,112411658,124065599,803702306,885928371,905251598,926661506,945928120,960016818,977543186,986546663
20781284,28203274,50932498,64668345,82326226,101322315,123240699,144656729,701540182,915408824,929184414,943137407,953498161,968139014,982028612,987584824
21307908,36041368,49956072,65822737,83445087,106791009,125021751,139624469,774008663,889697508,908591718,929089792,944874852,959048037,976267474,986673971
21321156,30159630,51085094,66260043,84300617,98948871,116898340,131332132,770328632,895097009,910935219,933797513,951149570,965348255,984432058,986235832
21375137,37863435,55006028,78982182,91777316,108659208,127198416,147225967,677261615,902627621,917000482,931146194,954495444,966642163,985179150,991013061
21667322,36398587,54264155,67071927,84268353,107027671,126443550,141076011,762601201,890559327,908958148,929468430,945682100,962332726,976311163,984914260
21836264,29252383,51198485,65636171,82676717,102788959,113757403,123326454,721184943,916795163,930538639,943702426,955526284,968260547,983285603,986080557
21910669,43507346,56220730,68609454,80536793,100404435,114683320,124495162,786482916,886005969,906501636,928354996,947691623,960429444,979368681,985805042
21917759,78826598,433584110,438069955,444570621,456386150,458949960,461171739,470808059,533059567,534904476,561699793,563183598,565500604,939125532,960059613
21925477,43994986,56850544,70324628,81262065,100459720,115411431,137562129,769442850,887971251,906744430,928610960,947705731,961849016,979452360,985672006
21936184,34845488,51431346,66283742,82892866,103564490,114347815,125652389,703691979,918055762,930700176,944123498,956772710,969058307,983388220,985206485
22140070,36891498,54605087,67170967,84540567,108687756,127453547,141248057,747498166,893110118,910812012,929749092,946319709,964356489,979368937,984373013
22147455,35706734,51588664,66474002,85171296,104069916,126334031,145447606,670120553,918137724,930823629,945489167,958263527,971739631,983738453,984167467
22252080,38825083,48515545,66616890,82754002,101726852,121973664,137848490,743384488,896288109,919227661,930495218,947956283,964696535,981153320,990677743
22289200,38942499,56306054,79385805,94049591,109286999,129798013,147533876,663923454,904245828,918902102,931152639,955024817,967397481,985547658,990393029
22433613,45458286,57152886,71996834,81449040,101627669,116051729,128511805,772039517,890150361,907225441,929644918,947971501,962222807,979897306,984892576
22457412,37720268,57036659,67998480,86732302,111497694,127795257,142178573,729248862,893457723,911628580,931041906,946897848,964708906,979417298,983931541
22661933,41839503,57371871,68166751,89156290,111709776,127943188,155260235,710609765,894071362,912292244,931468202,948044557,964894140,979557862,983244569
22796520,35511335,50215903,62430622,74052728,90474346,106762117,152702624,712569484,912416986,931206943,942797947,955231242,973816291,984762059,988523488
22881949,43992342,63636400,77624626,90886233,103231061,119837471,135102300,688184855,915514019,926264605,936866913,946969461,962380324,974969903,984714007
23131369,42146644,58742197,68994749,89661699,112176122,128149775,155346273,690333010,896171687,915099288,932373190,948471150,967049422,980877343,983005856
23280387,42494289,56648760,79456118,94707308,109771028,130721016,149660917,652246858,904928722,919601839,935317923,956216485,967519583,986045521,988149211
23305727,36840058,53463999,67724393,82090832,108463386,125396578,141263948,707257639,910607726,920169390,930861497,947097881,965059288,984481233,995484324
23354344,36887019,51560989,63520675,74164642,91342585,107713122,119869593,735873470,913295774,932350257,942954127,955737727,973874394,987208361,987399755
23493432,39096706,54577120,69010819,82260080,95519653,110650302,125498875,741678751,911403006,920452885,931317105,948758546,965171260,985175283,994794527
23650158,39593118,55046630,69419322,82750956,96470231,112189433,127784158,728188490,912387428,920662883,932446259,948906349,966372554,985533591,994353141
23846056,45976858,58034547,72836967,82588422,101701163,116322091,129097535,757650671,891685173,907823656,931751502,948167359,964584167,981898654,984779090
23989906,37903473,53789429,63589867,74962761,92488037,107715249,155213191,684874953,913366812,934003182,943965871,956013981,974829008,987274515,987311866
24024634,46772882,58641804,72874019,83212083,101981344,117336869,129298196,740944618,892153624,908943750,934769993,949385291,965281177,981927407,984443556
24240162,39006915,49240310,69036233,83234509,104025034,121999910,141074785,729329936,897171905,919227915,931445301,948384758,965362827,982247922,990343810
24534393,45488024,64209630,78413912,91589978,104222963,119886328,183796134,637422145,915631771,926640562,937347459,948004382,962852265,975287119,983650296
25375150,45611121,66780399,81675416,92451258,106465321,136946734,152367629,640372823,915814138,927023882,937369505,948030453,962875179,975853484,983395221
25698916,40158069,55363048,69700062,83114874,98341132,114946772,129699362,709777482,912575102,921410533,933608720,949652928,967810930,986411050,994271478
25702883,40305783,49611987,71599278,83890793,104247401,123817931,141158582,719983282,897530088,919902387,931703583,948474571,965890383,982673652,987901179
26267315,42435931,60308298,69929174,89805303,113233457,128991046,144073834,691950464,897141403,915509845,933910736,948589446,967317212,981848083,982031507
26309440,41257309,58573465,69933299,83695061,100347573,115736175,161091683,661883353,914318874,922022814,934465611,951236393,970771905,988100515,992999772
27264044,40424241,50363456,73276222,83973446,110009074,124389109,161020923,677287368,901094836,921122004,932873428,949584671,968901138,985195035,987604425
27406893,41661024,60753332,71811544,85754152,100885112,116325531,130901330,675498562,915412876,922657449,935223944,951971751,976151828,988644195,990729060
27850262,42643169,61513334,72708527,85782558,102217612,116858750,148470810,648489911,915492612,923795485,936623798,952293070,976198346,988649206,990589115
28345393,47394074,68655696,82651542,93090588,107943006,122487854,137687370,658822877,915946203,927584094,937483984,949142870,963105479,976290766,982585689
29197834,40493738,50469768,74729650,85409167,110368322,125130421,161473510,665745282,903145007,922542595,933175862,949991112,969302779,985604284,987067168
29210921,41108824,52868884,75008814,86714775,110436353,126512600,143220735,667102223,905035422,923291144,935954434,950134364,970736273,986191225,986642267
30006099,42869071,61714169,73063480,85799854,102865716,117363547,131775376,663459905,915782687,923933978,939521655,955546036,976286823,989213487,989429481
31023766,47523126,69545115,82674676,94817424,108728321,122695146,138787822,641561401,917263799,927782136,938686452,949151516,963457549,976525504,981844665
32812696,48908333,70203291,83020799,94870042,109075965,122929103,139998780,627693188,917507148,929726319,939184913,949960376,966237004,978149041,980497594
73742803,121447379,135850089,147551594,159170804,172523021,194475855,603387290,746077178,762038324,773429828,789214419,806086573,822994742,840401231,850792086
75230822,93811022,121071500,141185401,157519872,183518921,219046272,487201526,754676910,778426202,793274227,803703747,821581653,842752523,854024802,868158127
77402376,120481177,152605691,171186548,184998274,200861723,221771178,294575995,739443983,777963239,792334885,811005429,833363595,847039826,880921053,892220323
78315967,96008863,123737717,143187472,184967276,202730961,223051755,406533978,756329745,779897977,794994926,804552595,822901539,845832052,858277467,870074223
81116456,111582215,124000693,144212209,185004263,204798275,223865245,370182909,760302921,780300882,795704826,805784794,827820907,845887923,859726628,870267648
84070817,103081513,129790778,139968077,153006197,164282950,225775075,711114443,725335730,742843252,759277389,776714288,795717004,808690326,828564137,845403286
85206365,99552306,132237454,145640843,154828147,169194522,189040840,654174442,741831839,757485268,770701117,779884571,803298962,821397249,839076834,848737475
85734087,105897350,130479278,150428826,184967185,207073362,224806888,456524580,748089552,763883022,783596091,797150169,812565560,829495519,849309692,864135673
86150745,118229076,132966181,168830944,191818694,208009051,226829136,398354883,749237482,765167759,784837835,799820004,815206826,830676989,850021616,865860127
87849165,120046190,132740012,146916624,155710382,170257936,189950186,617444247,742392444,759947981,771244214,782356015,804482825,822628769,839788950,849654761
88173914,108466851,154568525,170908798,192307103,209344242,250017581,342723568,749398551,765415471,785710233,800166039,821271397,832338975,850395619,869025561
88342509,102038787,120052045,147270441,157175589,170755082,194275075,636013682,742631531,760734309,772060685,788637640,804529645,822751804,840211733,850064424
93363942,437461820,437811418,440529871,441616821,448713432,451891967,456540081,458573909,459053704,461039276,466829786,531700145,533631077,533986834,535909495
93604482,107386218,120982523,142463205,157403770,166125230,185512346,712595787,730650183,744342799,762930022,779190574,797473253,814119048,830931911,847615264
93989554,108682213,133988946,143000311,157980808,166903158,185614711,696243505,730696126,746578320,763825915,779322461,797559345,814808713,831498625,848509332
94732122,156525521,174786992,189076533,208801987,223441791,238062805,260085602,497677903,794857049,818245311,838727360,851446860,870205548,883400799,895841413
94984177,110736273,121733005,141669607,157550434,184240237,202276199,457433685,754763672,779122870,793526356,803821363,821837598,844737969,856063320,868457461
95012313,110835837,123238269,142560211,157686659,184535654,221300771,437148309,755279439,779304737,794957050,804313106,822222935,845763551,856298107,869449311
95033056,113503649,150800291,165263329,177405064,212193520,226981009,497190654,738343735,754632949,777856884,787828582,798467442,817120681,832877656,852278465
95913648,129295697,146658516,188807093,199444035,217943301,231585352,351235110,749816245,763438149,779364563,792198012,812573068,829320981,840721727,862493891
96774607,109634205,134726578,144538748,158143781,168385188,217793478,647510016,731368134,747182392,766132859,780448533,797936294,815385744,832917227,850928778
97065946,148959246,167487937,189353335,202200793,218964617,249819482,271030894,751255367,764805902,782082396,794995304,815803002,830732401,841777948,866713312
97826952,117190334,170823103,190057900,202637479,220256261,234877099,271182305,751417592,766936548,782540855,795872339,816183017,830924849,866812095,880826466
98476381,140051138,167804470,183546480,200012709,215038174,251853362,339524456,742636025,766854824,779417731,790272816,800826949,818076340,840377617,860027164
98584239,120342752,131271146,144097522,156519142,164878741,183745952,602791743,737100594,761099502,781456466,793007126,807758197,822724011,835794800,858084334
98768268,111682375,126214972,145754160,185613976,204963046,225343885,343493291,761568183,781524068,796893997,806599954,829723859,846159314,860171708,870799633
99070528,133158275,144285928,165991083,184333818,210557804,244615656,408056008,737660369,763566659,783768688,793464945,809332209,823621416,836553916,858881192
99313686,114090138,128532896,164096004,186063682,206095289,228450726,299033026,761611047,783766537,798092343,811503314,830005406,847715437,861121080,872215411
99558875,130072650,161013707,177077150,189013247,205042723,221643501,234923037,684038806,775553791,796681043,812788808,849708352,867427054,891848913,901691949
99673446,119094207,132696232,146726604,154988370,169920105,189352221,615900248,742096444,759085808,771046940,780475861,803522012,821678945,839536283,849377247
100564215,114646227,130206943,164829299,186263879,206867092,228931888,273909717,762643346,784497148,798137683,814588674,831540204,848070269,863309003,884424199
101193485,134852209,147820235,159884351,172661231,200946822,219870606,407334408,753479681,769591861,784738481,796503064,812871411,830747832,844271257,855374667
103255333,118926363,130123967,140011996,153788754,164670892,183923931,711152875,725491333,743052828,760434882,776835439,796257947,809059301,828682308,845980405
103574689,117942306,132027448,151410194,164596455,194124070,214111525,391335635,751545114,772390015,790932442,808948956,825488427,843768153,857336982,877764328
103705749,119408618,133555074,151741150,182440896,216318631,230189049,319733325,751765069,773254319,791119118,810424523,826656956,844514962,859288241,879942611
104818898,119486488,133936777,170719525,183386440,200202750,217494257,319876344,752398356,775123746,791656875,810617771,827905348,845376873,860574599,880542725
104945475,121617668,140015344,147790801,159870887,174740174,194532442,559056255,746205691,763078076,774153537,789494282,807713709,823276100,840529177,851566305
104975446,120341564,152089976,171041492,184295891,200589892,217803621,291016669,753402346,776585465,792107347,810875488,829005551,845766299,862135362,880886244
105716090,122491675,140377066,148351395,159895492,175594680,195468262,542840052,746817904,763235334,774214363,793775471,808243692,824103592,842633863,852002167
105883238,116189818,130157635,148461223,167598031,184719156,224550781,477959166,747609285,762217017,782295260,796912081,812437411,828392000,848862068,862827880
106107641,137678677,153777551,171285082,185234863,204527349,222367202,257978422,739538182,779414409,792367810,811648532,834883204,849131207,863273938,881892385
106246105,139535606,154616794,171928353,186768741,207743519,236086971,273271555,681676885,781167175,792697754,817049797,835656849,850288550,868740929,893853807
